,rerun,bootstrap,subject,ism_repref_corr,sub_rep_ism_gsm_corr,sub_ref_ism_gsm_corr
0,9,400,23,0.64244275,0.013107801,0.00739134
0,9,400,0,0.668284396,0.005256361,0.006746715
0,9,400,10,0.531977628,0.006851351,0.006196338
0,9,400,16,0.615436374,0.008418494,0.004016769
0,9,400,12,0.580288981,0.005821411,0.008056331
0,9,400,2,0.422833946,0.00509282,0.004010185
0,9,400,13,0.450102932,0.008367587,0.005813373
0,9,400,5,0.673452053,0.011254041,0.018882785
0,9,400,1,0.664733061,0.005782888,0.008662837
0,9,400,22,0.581384358,0.005614035,0.006905057
0,9,400,15,0.448695815,0.007631058,0.007550018
0,9,400,18,0.563265535,0.00249486,0.00597126
0,9,400,17,0.396969986,0.005833757,0.004577002
0,9,400,3,0.476676012,0.008628817,0.011449597
0,10,400,20,0.689609206,0.016161005,0.004036525
0,10,400,19,0.681756553,0.006226707,0.009274339
0,10,400,9,0.515680762,0.012613345,0.00356623
0,10,400,14,0.72610363,0.003038781,0.006911772
0,10,400,21,0.532571122,0.003862412,0.007376668
0,10,400,8,0.652772914,0.009812516,0.004938711
0,10,400,4,0.699542313,0.009681736,0.005994113
0,10,400,11,0.585340565,0.010484098,0.003236196
0,10,400,6,0.621705625,0.011288475,0.005526768
0,10,400,7,0.654835218,0.009286694,0.005583657
0,10,400,23,0.586136637,0.011157201,0.00739134
0,10,400,0,0.671992698,0.005200036,0.006746715
0,10,400,10,0.494242383,0.008129803,0.006196338
0,10,400,16,0.594589884,0.009410457,0.004016769
0,10,400,12,0.541505612,0.005055122,0.008056331
0,10,400,2,0.409966761,0.004800387,0.004010185
0,10,400,13,0.450662526,0.009204847,0.005813373
0,10,400,5,0.666889589,0.008509669,0.018882785
0,10,400,1,0.629982547,0.006920734,0.008662837
0,10,400,22,0.52231335,0.007075888,0.006905057
0,10,400,15,0.400003766,0.006413101,0.007550018
0,10,400,18,0.546748344,0.00375671,0.00597126
0,10,400,17,0.366434987,0.005461479,0.004577002
0,10,400,3,0.489383312,0.009551678,0.011449597
0,11,400,20,0.728243967,0.01537759,0.004036525
0,11,400,19,0.717988518,0.005833647,0.009274339
0,11,400,9,0.514365827,0.01251654,0.00356623
0,11,400,14,0.729027418,0.003123343,0.006911772
0,11,400,21,0.559004176,0.005966298,0.007376668
0,11,400,8,0.667360717,0.009287034,0.004938711
0,11,400,4,0.722803764,0.012351898,0.005994113
0,11,400,11,0.607124017,0.012147883,0.003236196
0,11,400,6,0.614170685,0.009672614,0.005526768
0,11,400,7,0.68177893,0.009205907,0.005583657
0,11,400,23,0.626580704,0.013254764,0.00739134
0,11,400,0,0.682281321,0.004842693,0.006746715
0,11,400,10,0.563173571,0.007598565,0.006196338
0,11,400,16,0.634613333,0.009037112,0.004016769
0,11,400,12,0.578922332,0.006290052,0.008056331
0,11,400,2,0.443714429,0.005979147,0.004010185
0,11,400,13,0.448961676,0.008299179,0.005813373
0,11,400,5,0.696243759,0.010204694,0.018882785
0,11,400,1,0.66389766,0.006532515,0.008662837
0,11,400,22,0.567634547,0.005431524,0.006905057
0,11,400,15,0.445445852,0.0075839,0.007550018
0,11,400,18,0.578912233,0.003834088,0.00597126
0,11,400,17,0.390563552,0.006610944,0.004577002
0,11,400,3,0.49194136,0.007917606,0.011449597
0,12,400,20,0.721609959,0.016163551,0.004036525
0,12,400,19,0.70625576,0.004502161,0.009274339
0,12,400,9,0.514937498,0.013549065,0.00356623
0,12,400,14,0.733145218,0.00301542,0.006911772
0,12,400,21,0.563877028,0.004445471,0.007376668
0,12,400,8,0.675298912,0.008872564,0.004938711
0,12,400,4,0.727401602,0.009972202,0.005994113
0,12,400,11,0.614344236,0.010381214,0.003236196
0,12,400,6,0.618479134,0.009108939,0.005526768
0,12,400,7,0.690171289,0.008977173,0.005583657
0,12,400,23,0.627992888,0.013489524,0.00739134
0,12,400,0,0.680573277,0.005101039,0.006746715
0,12,400,10,0.551761924,0.007162086,0.006196338
0,12,400,16,0.628501662,0.00776297,0.004016769
0,12,400,12,0.568676577,0.006140587,0.008056331
0,12,400,2,0.441999513,0.006102168,0.004010185
0,12,400,13,0.450441897,0.008545001,0.005813373
0,12,400,5,0.69294917,0.008895857,0.018882785
0,12,400,1,0.682022397,0.005991161,0.008662837
0,12,400,22,0.570008124,0.005112521,0.006905057
0,12,400,15,0.444712937,0.008288452,0.007550018
0,12,400,18,0.581788759,0.003719381,0.00597126
0,12,400,17,0.392133499,0.005376991,0.004577002
0,12,400,3,0.485955605,0.008217301,0.011449597
0,13,400,20,0.725712573,0.0158885,0.004036525
0,13,400,19,0.718915472,0.004833019,0.009274339
0,13,400,9,0.511819667,0.013162367,0.00356623
0,13,400,14,0.730105837,0.002825084,0.006911772
0,13,400,21,0.560614533,0.00530339,0.007376668
0,13,400,8,0.666054275,0.008987047,0.004938711
0,13,400,4,0.722941452,0.01127025,0.005994113
0,13,400,11,0.605949222,0.011184738,0.003236196
0,13,400,6,0.613531462,0.008858503,0.005526768
0,13,400,7,0.678729766,0.009050928,0.005583657
0,13,400,23,0.624093305,0.013551389,0.00739134
0,13,400,0,0.680640654,0.00428713,0.006746715
0,13,400,10,0.565101498,0.006902186,0.006196338
0,13,400,16,0.634086077,0.008546253,0.004016769
0,13,400,12,0.579084688,0.006184047,0.008056331
0,13,400,2,0.438452491,0.005572601,0.004010185
0,13,400,13,0.452450386,0.008111816,0.005813373
0,13,400,5,0.694417119,0.009633327,0.018882785
0,13,400,1,0.663896222,0.006000308,0.008662837
0,13,400,22,0.571838466,0.005232971,0.006905057
0,13,400,15,0.444553105,0.007407363,0.007550018
0,13,400,18,0.575026349,0.003558741,0.00597126
0,13,400,17,0.388457289,0.006139532,0.004577002
0,13,400,3,0.488942057,0.007854204,0.011449597
0,14,400,20,0.717983004,0.015283954,0.004036525
0,14,400,19,0.702279999,0.004928447,0.009274339
0,14,400,9,0.514115555,0.012747273,0.00356623
0,14,400,14,0.718101829,0.003162004,0.006911772
0,14,400,21,0.543961166,0.004819773,0.007376668
0,14,400,8,0.653223683,0.007603141,0.004938711
0,14,400,4,0.708457886,0.011339018,0.005994113
0,14,400,11,0.587303744,0.01150668,0.003236196
0,14,400,6,0.604500154,0.009550135,0.005526768
0,14,400,7,0.668167827,0.008002103,0.005583657
0,14,400,23,0.642892519,0.013239988,0.00739134
0,14,400,0,0.669481641,0.004987021,0.006746715
0,14,400,10,0.535304678,0.006846206,0.006196338
0,14,400,16,0.616116847,0.008251297,0.004016769
0,14,400,12,0.581647193,0.005509346,0.008056331
0,14,400,2,0.424676143,0.005227605,0.004010185
0,14,400,13,0.451364537,0.008565843,0.005813373
0,14,400,5,0.676368891,0.011295308,0.018882785
0,14,400,1,0.666217077,0.005873772,0.008662837
0,14,400,22,0.582828902,0.005057087,0.006905057
0,14,400,15,0.448106709,0.007403681,0.007550018
0,14,400,18,0.564630365,0.002639522,0.00597126
0,14,400,17,0.398379625,0.005884897,0.004577002
0,14,400,3,0.479303084,0.008425386,0.011449597
0,15,400,20,0.725125616,0.015441777,0.004036525
0,15,400,19,0.718650376,0.004877551,0.009274339
0,15,400,9,0.514134999,0.013106609,0.00356623
0,15,400,14,0.730548281,0.00284013,0.006911772
0,15,400,21,0.560159099,0.006061931,0.007376668
0,15,400,8,0.666127906,0.009241187,0.004938711
0,15,400,4,0.722949761,0.011451012,0.005994113
0,15,400,11,0.606766551,0.010654481,0.003236196
0,15,400,6,0.61262138,0.00889741,0.005526768
0,15,400,7,0.678240893,0.008825485,0.005583657
0,15,400,23,0.624900288,0.013421291,0.00739134
0,15,400,0,0.681879665,0.004856835,0.006746715
0,15,400,10,0.566458101,0.007374947,0.006196338
0,15,400,16,0.634895904,0.008009047,0.004016769
0,15,400,12,0.579685842,0.006327814,0.008056331
0,15,400,2,0.436717148,0.005541,0.004010185
0,15,400,13,0.450811984,0.007998647,0.005813373
0,15,400,5,0.693503441,0.009752353,0.018882785
0,15,400,1,0.661782239,0.005882218,0.008662837
0,15,400,22,0.57056078,0.005519041,0.006905057
0,15,400,15,0.443154814,0.007415076,0.007550018
0,15,400,18,0.574117297,0.004072124,0.00597126
0,15,400,17,0.385833884,0.006186413,0.004577002
0,15,400,3,0.489034942,0.007673873,0.011449597
0,16,400,20,0.72492617,0.01648773,0.004036525
0,16,400,19,0.718473174,0.005392161,0.009274339
0,16,400,9,0.513066196,0.012822777,0.00356623
0,16,400,14,0.730606533,0.002786783,0.006911772
0,16,400,21,0.557684738,0.005508669,0.007376668
0,16,400,8,0.666649534,0.00975375,0.004938711
0,16,400,4,0.720218609,0.011905283,0.005994113
0,16,400,11,0.60792267,0.011252785,0.003236196
0,16,400,6,0.610819625,0.0090497,0.005526768
0,16,400,7,0.674192131,0.009394151,0.005583657
0,16,400,23,0.623755142,0.013892637,0.00739134
0,16,400,0,0.68097249,0.004414095,0.006746715
0,16,400,10,0.566145652,0.007102489,0.006196338
0,16,400,16,0.632655788,0.009008795,0.004016769
0,16,400,12,0.578350786,0.006354095,0.008056331
0,16,400,2,0.433131397,0.005823574,0.004010185
0,16,400,13,0.450906253,0.008310256,0.005813373
0,16,400,5,0.692137335,0.009957221,0.018882785
0,16,400,1,0.661226414,0.006298253,0.008662837
0,16,400,22,0.567443924,0.005152162,0.006905057
0,16,400,15,0.440121916,0.007150856,0.007550018
0,16,400,18,0.569911942,0.003906433,0.00597126
0,16,400,17,0.38140348,0.006293109,0.004577002
0,16,400,3,0.48642693,0.00804629,0.011449597
0,17,400,20,0.716372644,0.016309554,0.004036525
0,17,400,19,0.702606951,0.004848493,0.009274339
0,17,400,9,0.514556064,0.013278506,0.00356623
0,17,400,14,0.731412242,0.003202449,0.006911772
0,17,400,21,0.561801419,0.004480089,0.007376668
0,17,400,8,0.671154971,0.009105997,0.004938711
0,17,400,4,0.723418623,0.011578044,0.005994113
0,17,400,11,0.611490274,0.010410331,0.003236196
0,17,400,6,0.616181888,0.009577428,0.005526768
0,17,400,7,0.686144475,0.009378605,0.005583657
0,17,400,23,0.622263377,0.013623088,0.00739134
0,17,400,0,0.6744441,0.004758709,0.006746715
0,17,400,10,0.54771291,0.007002919,0.006196338
0,17,400,16,0.624887952,0.008686772,0.004016769
0,17,400,12,0.563088927,0.005934737,0.008056331
0,17,400,2,0.441056143,0.006256723,0.004010185
0,17,400,13,0.452222687,0.008268358,0.005813373
0,17,400,5,0.693581364,0.00886726,0.018882785
0,17,400,1,0.681068082,0.006055367,0.008662837
0,17,400,22,0.56585466,0.005407218,0.006905057
0,17,400,15,0.44272128,0.008732201,0.007550018
0,17,400,18,0.57820181,0.003700638,0.00597126
0,17,400,17,0.389774978,0.006025612,0.004577002
0,17,400,3,0.484587862,0.009040805,0.011449597
0,18,400,20,0.716242407,0.015980951,0.004036525
0,18,400,19,0.70216508,0.00458006,0.009274339
0,18,400,9,0.517508453,0.012647114,0.00356623
0,18,400,14,0.730991352,0.003352829,0.006911772
0,18,400,21,0.560674866,0.004039068,0.007376668
0,18,400,8,0.669541543,0.008739144,0.004938711
0,18,400,4,0.722700581,0.011355615,0.005994113
0,18,400,11,0.611795379,0.009542513,0.003236196
0,18,400,6,0.615667168,0.009133031,0.005526768
0,18,400,7,0.684878775,0.009172653,0.005583657
0,18,400,23,0.622453581,0.013469872,0.00739134
0,18,400,0,0.674172673,0.00486537,0.006746715
0,18,400,10,0.549486256,0.007101594,0.006196338
0,18,400,16,0.625414316,0.007934582,0.004016769
0,18,400,12,0.561924705,0.005989355,0.008056331
0,18,400,2,0.441540595,0.006065051,0.004010185
0,18,400,13,0.451472841,0.00885486,0.005813373
0,18,400,5,0.694071214,0.008650656,0.018882785
0,18,400,1,0.680439249,0.006088929,0.008662837
0,18,400,22,0.568530173,0.0059979,0.006905057
0,18,400,15,0.443213545,0.00998198,0.007550018
0,18,400,18,0.576765168,0.003838796,0.00597126
0,18,400,17,0.391566784,0.005453568,0.004577002
0,18,400,3,0.482524462,0.008771494,0.011449597
0,19,400,20,0.717081976,0.016430532,0.004036525
0,19,400,19,0.702454367,0.00552234,0.009274339
0,19,400,9,0.514729556,0.01297585,0.00356623
0,19,400,14,0.732473465,0.003269584,0.006911772
0,19,400,21,0.55950826,0.004828421,0.007376668
0,19,400,8,0.672968686,0.009244906,0.004938711
0,19,400,4,0.723594908,0.011012187,0.005994113
0,19,400,11,0.613562641,0.010543902,0.003236196
0,19,400,6,0.615598487,0.010251466,0.005526768
0,19,400,7,0.684027795,0.009194657,0.005583657
0,19,400,23,0.622066857,0.013758117,0.00739134
0,19,400,0,0.674426425,0.00478146,0.006746715
0,19,400,10,0.548436857,0.007077072,0.006196338
0,19,400,16,0.622941,0.008708863,0.004016769
0,19,400,12,0.564602527,0.005918296,0.008056331
0,19,400,2,0.438805013,0.006457931,0.004010185
0,19,400,13,0.450951188,0.007707284,0.005813373
0,19,400,5,0.692819018,0.008990697,0.018882785
0,19,400,1,0.679627644,0.006473356,0.008662837
0,19,400,22,0.569290813,0.005782352,0.006905057
0,19,400,15,0.446078719,0.008813278,0.007550018
0,19,400,18,0.575140947,0.003722657,0.00597126
0,19,400,17,0.389469597,0.006013284,0.004577002
0,19,400,3,0.481114063,0.008841373,0.011449597
0,20,400,20,0.718904179,0.016247976,0.004036525
0,20,400,19,0.70356209,0.005065068,0.009274339
0,20,400,9,0.513884937,0.01246395,0.00356623
0,20,400,14,0.732699481,0.003123456,0.006911772
0,20,400,21,0.559153747,0.004720645,0.007376668
0,20,400,8,0.673815722,0.008840672,0.004938711
0,20,400,4,0.726353041,0.011463501,0.005994113
0,20,400,11,0.615357438,0.010402672,0.003236196
0,20,400,6,0.616970852,0.009749881,0.005526768
0,20,400,7,0.686368558,0.009476697,0.005583657
0,20,400,23,0.626831082,0.01365486,0.00739134
0,20,400,0,0.676676798,0.004784021,0.006746715
0,20,400,10,0.554026115,0.006776864,0.006196338
0,20,400,16,0.627215064,0.008777449,0.004016769
0,20,400,12,0.56904209,0.006204141,0.008056331
0,20,400,2,0.449824646,0.006432728,0.004010185
0,20,400,13,0.452306414,0.007860784,0.005813373
0,20,400,5,0.694210623,0.009440014,0.018882785
0,20,400,1,0.683205867,0.006519126,0.008662837
0,20,400,22,0.569300435,0.005508528,0.006905057
0,20,400,15,0.443386415,0.008193008,0.007550018
0,20,400,18,0.578945541,0.00361538,0.00597126
0,20,400,17,0.38781289,0.005572812,0.004577002
0,20,400,3,0.486183667,0.008735255,0.011449597
0,21,400,20,0.683354817,0.01494471,0.004036525
0,21,400,19,0.67571185,0.006817722,0.009274339
0,21,400,9,0.353080347,0.008430211,0.00356623
0,21,400,14,0.723564448,0.002549512,0.006911772
0,21,400,21,0.527651077,0.004280465,0.007376668
0,21,400,8,0.647342133,0.010092,0.004938711
0,21,400,4,0.693431232,0.010339116,0.005994113
0,21,400,11,0.582027207,0.011216001,0.003236196
0,21,400,6,0.619365784,0.011509661,0.005526768
0,21,400,7,0.650312606,0.009407432,0.005583657
0,21,400,23,0.580368367,0.011143715,0.00739134
0,21,400,0,0.669980692,0.005303939,0.006746715
0,21,400,10,0.487356741,0.007681538,0.006196338
0,21,400,16,0.590105081,0.00878245,0.004016769
0,21,400,12,0.534759622,0.00471808,0.008056331
0,21,400,2,0.40783749,0.004891413,0.004010185
0,21,400,13,0.313661288,0.005011484,0.005813373
0,21,400,5,0.66220182,0.008912096,0.018882785
0,21,400,1,0.624813323,0.006750617,0.008662837
0,21,400,22,0.518063111,0.00673545,0.006905057
0,21,400,15,0.395216231,0.00662806,0.007550018
0,21,400,18,0.541944434,0.003334342,0.00597126
0,21,400,17,0.364273655,0.005192864,0.004577002
0,21,400,3,0.488119209,0.009184128,0.011449597
0,22,400,20,0.725166539,0.015991298,0.004036525
0,22,400,19,0.718399849,0.00498385,0.009274339
0,22,400,9,0.514918694,0.013363814,0.00356623
0,22,400,14,0.73008949,0.002633384,0.006911772
0,22,400,21,0.560736401,0.00609788,0.007376668
0,22,400,8,0.666356758,0.00892798,0.004938711
0,22,400,4,0.722689265,0.010641598,0.005994113
0,22,400,11,0.607322781,0.011138047,0.003236196
0,22,400,6,0.613034862,0.008163049,0.005526768
0,22,400,7,0.67786158,0.009450188,0.005583657
0,22,400,23,0.624126411,0.014044924,0.00739134
0,22,400,0,0.680531258,0.004361084,0.006746715
0,22,400,10,0.564406617,0.007287794,0.006196338
0,22,400,16,0.63415338,0.008115752,0.004016769
0,22,400,12,0.578664044,0.006066972,0.008056331
0,22,400,2,0.438423114,0.005646554,0.004010185
0,22,400,13,0.449904436,0.008803914,0.005813373
0,22,400,5,0.695386386,0.010713238,0.018882785
0,22,400,1,0.66339282,0.006123726,0.008662837
0,22,400,22,0.569734768,0.005381562,0.006905057
0,22,400,15,0.446213063,0.00756229,0.007550018
0,22,400,18,0.575760329,0.003795376,0.00597126
0,22,400,17,0.386674573,0.006069017,0.004577002
0,22,400,3,0.489878195,0.007912424,0.011449597
0,23,400,20,0.717114634,0.016890508,0.004036525
0,23,400,19,0.70367806,0.004986821,0.009274339
0,23,400,9,0.516913718,0.013497103,0.00356623
0,23,400,14,0.731423111,0.002935235,0.006911772
0,23,400,21,0.560164863,0.00466145,0.007376668
0,23,400,8,0.670312138,0.009192707,0.004938711
0,23,400,4,0.724223067,0.011136645,0.005994113
0,23,400,11,0.610494022,0.010800242,0.003236196
0,23,400,6,0.616233261,0.009556679,0.005526768
0,23,400,7,0.68619123,0.009119284,0.005583657
0,23,400,23,0.622819111,0.013486265,0.00739134
0,23,400,0,0.676706713,0.005313092,0.006746715
0,23,400,10,0.549944134,0.007576893,0.006196338
0,23,400,16,0.626726722,0.008308647,0.004016769
0,23,400,12,0.564305146,0.006158314,0.008056331
0,23,400,2,0.442908679,0.006329351,0.004010185
0,23,400,13,0.450846011,0.008383386,0.005813373
0,23,400,5,0.695000815,0.008592925,0.018882785
0,23,400,1,0.682007455,0.006444573,0.008662837
0,23,400,22,0.567225118,0.005634106,0.006905057
0,23,400,15,0.442825694,0.008844466,0.007550018
0,23,400,18,0.577133218,0.003685201,0.00597126
0,23,400,17,0.394204436,0.005725274,0.004577002
0,23,400,3,0.482833517,0.008901861,0.011449597
0,24,400,20,0.705105689,0.014248156,0.004036525
0,24,400,19,0.705019458,0.008159653,0.009274339
0,24,400,9,0.458200579,0.008364533,0.00356623
0,24,400,14,0.720779446,0.002956839,0.006911772
0,24,400,21,0.542657665,0.005679562,0.007376668
0,24,400,8,0.649996949,0.009213366,0.004938711
0,24,400,4,0.701200146,0.011630927,0.005994113
0,24,400,11,0.59227055,0.01320697,0.003236196
0,24,400,6,0.608714795,0.009263093,0.005526768
0,24,400,7,0.678508939,0.008484309,0.005583657
0,24,400,23,0.631733628,0.014802024,0.00739134
0,24,400,0,0.671979047,0.005590557,0.006746715
0,24,400,10,0.534188971,0.006280986,0.006196338
0,24,400,16,0.626720287,0.009112524,0.004016769
0,24,400,12,0.538645143,0.00490103,0.008056331
0,24,400,2,0.430489933,0.006241199,0.004010185
0,24,400,13,0.339872697,0.007091428,0.005813373
0,24,400,5,0.674388405,0.007492429,0.018882785
0,24,400,1,0.666409169,0.006574815,0.008662837
0,24,400,22,0.545625413,0.004666022,0.006905057
0,24,400,15,0.412627412,0.008136783,0.007550018
0,24,400,18,0.580154067,0.004276121,0.00597126
0,24,400,17,0.384811023,0.005874518,0.004577002
0,24,400,3,0.497837478,0.008131746,0.011449597
0,25,400,20,0.716933984,0.016144381,0.004036525
0,25,400,19,0.702360488,0.005410489,0.009274339
0,25,400,9,0.514864307,0.013350012,0.00356623
0,25,400,14,0.730415336,0.003140138,0.006911772
0,25,400,21,0.560595522,0.005245643,0.007376668
0,25,400,8,0.670109381,0.008715334,0.004938711
0,25,400,4,0.723752672,0.010721598,0.005994113
0,25,400,11,0.612263741,0.009745765,0.003236196
0,25,400,6,0.616286766,0.008414688,0.005526768
0,25,400,7,0.687028078,0.009860954,0.005583657
0,25,400,23,0.622816821,0.014722728,0.00739134
0,25,400,0,0.674022553,0.004808558,0.006746715
0,25,400,10,0.54681599,0.00725923,0.006196338
0,25,400,16,0.625603543,0.008688789,0.004016769
0,25,400,12,0.565935492,0.006222873,0.008056331
0,25,400,2,0.439911929,0.00655227,0.004010185
0,25,400,13,0.450248557,0.008490552,0.005813373
0,25,400,5,0.695725816,0.008662745,0.018882785
0,25,400,1,0.681261895,0.006082289,0.008662837
0,25,400,22,0.566772795,0.005609125,0.006905057
0,25,400,15,0.442264836,0.008432434,0.007550018
0,25,400,18,0.57854752,0.004130978,0.00597126
0,25,400,17,0.391119855,0.005308368,0.004577002
0,25,400,3,0.482687789,0.008958693,0.011449597
0,26,400,20,0.715196749,0.015972979,0.004036525
0,26,400,19,0.701273253,0.004963924,0.009274339
0,26,400,9,0.515556316,0.013452716,0.00356623
0,26,400,14,0.717108292,0.003974657,0.006911772
0,26,400,21,0.540730379,0.005229934,0.007376668
0,26,400,8,0.651705142,0.00795576,0.004938711
0,26,400,4,0.707255308,0.011901976,0.005994113
0,26,400,11,0.582857871,0.011186646,0.003236196
0,26,400,6,0.601506451,0.010835313,0.005526768
0,26,400,7,0.667329279,0.008296747,0.005583657
0,26,400,23,0.642589879,0.012423685,0.00739134
0,26,400,0,0.668289577,0.005258908,0.006746715
0,26,400,10,0.532474647,0.00657204,0.006196338
0,26,400,16,0.615060795,0.008717895,0.004016769
0,26,400,12,0.580083003,0.005502562,0.008056331
0,26,400,2,0.421702811,0.0052361,0.004010185
0,26,400,13,0.45380533,0.008465176,0.005813373
0,26,400,5,0.673138582,0.011872117,0.018882785
0,26,400,1,0.664795826,0.006285992,0.008662837
0,26,400,22,0.581545127,0.005700084,0.006905057
0,26,400,15,0.448560654,0.007241164,0.007550018
0,26,400,18,0.562967413,0.002530653,0.00597126
0,26,400,17,0.396888197,0.006291934,0.004577002
0,26,400,3,0.477001867,0.008058611,0.011449597
0,27,400,20,0.71749617,0.015112661,0.004036525
0,27,400,19,0.703862997,0.00476226,0.009274339
0,27,400,9,0.367050342,0.008338165,0.00356623
0,27,400,14,0.732741223,0.003038339,0.006911772
0,27,400,21,0.561981201,0.005179267,0.007376668
0,27,400,8,0.674374403,0.00919976,0.004938711
0,27,400,4,0.725858115,0.010830589,0.005994113
0,27,400,11,0.61371901,0.011022705,0.003236196
0,27,400,6,0.616536885,0.009378197,0.005526768
0,27,400,7,0.686324695,0.010047643,0.005583657
0,27,400,23,0.626799808,0.014004354,0.00739134
0,27,400,0,0.677644668,0.004975033,0.006746715
0,27,400,10,0.552899541,0.007203305,0.006196338
0,27,400,16,0.628374888,0.009348991,0.004016769
0,27,400,12,0.565274597,0.005863291,0.008056331
0,27,400,2,0.446515651,0.006084728,0.004010185
0,27,400,13,0.329045408,0.004947555,0.005813373
0,27,400,5,0.696177395,0.008390448,0.018882785
0,27,400,1,0.682635793,0.005892659,0.008662837
0,27,400,22,0.571877469,0.005866284,0.006905057
0,27,400,15,0.446186306,0.008779068,0.007550018
0,27,400,18,0.576934444,0.004048617,0.00597126
0,27,400,17,0.388359231,0.006061802,0.004577002
0,27,400,3,0.485922803,0.00848243,0.011449597
0,28,400,20,0.720757113,0.01692448,0.004036525
0,28,400,19,0.705189897,0.005396574,0.009274339
0,28,400,9,0.514093774,0.012535188,0.00356623
0,28,400,14,0.732956127,0.00305404,0.006911772
0,28,400,21,0.563264196,0.004315954,0.007376668
0,28,400,8,0.675327708,0.009016786,0.004938711
0,28,400,4,0.727881767,0.011970992,0.005994113
0,28,400,11,0.614049776,0.011101815,0.003236196
0,28,400,6,0.618684334,0.010184669,0.005526768
0,28,400,7,0.69032976,0.009456363,0.005583657
0,28,400,23,0.62800087,0.014428864,0.00739134
0,28,400,0,0.680099694,0.00477994,0.006746715
0,28,400,10,0.550561676,0.007202931,0.006196338
0,28,400,16,0.629388625,0.008851323,0.004016769
0,28,400,12,0.57054541,0.006526202,0.008056331
0,28,400,2,0.441339843,0.006332974,0.004010185
0,28,400,13,0.449669018,0.008007983,0.005813373
0,28,400,5,0.692526748,0.009992001,0.018882785
0,28,400,1,0.683231058,0.006495139,0.008662837
0,28,400,22,0.567365139,0.005645687,0.006905057
0,28,400,15,0.444864476,0.008117143,0.007550018
0,28,400,18,0.580354967,0.003822336,0.00597126
0,28,400,17,0.391746352,0.005955086,0.004577002
0,28,400,3,0.48612315,0.008281476,0.011449597
0,29,400,20,0.724518024,0.016377436,0.004036525
0,29,400,19,0.719050952,0.004788635,0.009274339
0,29,400,9,0.516386294,0.013219209,0.00356623
0,29,400,14,0.730731426,0.002979428,0.006911772
0,29,400,21,0.559154932,0.005870962,0.007376668
0,29,400,8,0.666047108,0.008821476,0.004938711
0,29,400,4,0.721511012,0.010661192,0.005994113
0,29,400,11,0.607756769,0.010789276,0.003236196
0,29,400,6,0.610510683,0.009063957,0.005526768
0,29,400,7,0.674884363,0.00869425,0.005583657
0,29,400,23,0.6239116,0.013311957,0.00739134
0,29,400,0,0.681410904,0.004639574,0.006746715
0,29,400,10,0.565397796,0.007289148,0.006196338
0,29,400,16,0.634823756,0.008177184,0.004016769
0,29,400,12,0.579011377,0.005968013,0.008056331
0,29,400,2,0.433671846,0.005838978,0.004010185
0,29,400,13,0.452696282,0.00880534,0.005813373
0,29,400,5,0.693104093,0.009136664,0.018882785
0,29,400,1,0.660464387,0.00586784,0.008662837
0,29,400,22,0.569084674,0.005312347,0.006905057
0,29,400,15,0.441120606,0.007243983,0.007550018
0,29,400,18,0.570206832,0.003700147,0.00597126
0,29,400,17,0.383213971,0.006066777,0.004577002
0,29,400,3,0.487389546,0.007786367,0.011449597
0,30,400,20,0.723915989,0.014517588,0.004036525
0,30,400,19,0.718270136,0.005990163,0.009274339
0,30,400,9,0.514757603,0.011683847,0.00356623
0,30,400,14,0.729322947,0.003235831,0.006911772
0,30,400,21,0.559682281,0.00619322,0.007376668
0,30,400,8,0.663670012,0.008970765,0.004938711
0,30,400,4,0.720993503,0.011206077,0.005994113
0,30,400,11,0.605827765,0.010278053,0.003236196
0,30,400,6,0.611421796,0.009122245,0.005526768
0,30,400,7,0.674444359,0.008536783,0.005583657
0,30,400,23,0.62377324,0.014550956,0.00739134
0,30,400,0,0.68162874,0.004490052,0.006746715
0,30,400,10,0.56325015,0.006516221,0.006196338
0,30,400,16,0.632722689,0.008693188,0.004016769
0,30,400,12,0.577707971,0.005997699,0.008056331
0,30,400,2,0.432841071,0.005999649,0.004010185
0,30,400,13,0.45060007,0.007486,0.005813373
0,30,400,5,0.692764873,0.01009312,0.018882785
0,30,400,1,0.659518496,0.005579671,0.008662837
0,30,400,22,0.566522095,0.006222829,0.006905057
0,30,400,15,0.440005446,0.007185729,0.007550018
0,30,400,18,0.572268131,0.004661344,0.00597126
0,30,400,17,0.381888929,0.005242997,0.004577002
0,30,400,3,0.487349897,0.008421718,0.011449597
0,1,800,20,0.701979956,0.013688078,0.003966295
0,1,800,19,0.702574906,0.008288738,0.009244163
0,1,800,9,0.508111387,0.012427959,0.00338324
0,1,800,14,0.719281915,0.003192112,0.006849152
0,1,800,21,0.53911311,0.006559698,0.007338067
0,1,800,8,0.646750743,0.009913237,0.004987668
0,1,800,4,0.698976231,0.011669419,0.006395247
0,1,800,11,0.589692142,0.014784113,0.003345488
0,1,800,6,0.606254689,0.009851165,0.005291528
0,1,800,7,0.67526955,0.009108632,0.005881926
0,1,800,23,0.627439441,0.014970633,0.006946261
0,1,800,0,0.668932013,0.00552928,0.007276546
0,1,800,10,0.53041734,0.006698542,0.006780116
0,1,800,16,0.623322888,0.00952451,0.004133257
0,1,800,12,0.537855269,0.004618387,0.007586441
0,1,800,2,0.430871337,0.006228221,0.003708828
0,1,800,13,0.449622675,0.00888658,0.005804729
0,1,800,5,0.671153876,0.008071243,0.018656854
