,bootstrap,ism_repref_corr,ref_rep_indgrp_label_ARI,rerun,scantime,sub_ref_ism_gsm_corr,sub_rep_ism_gsm_corr,subject
0,400,0.2145647247138348,0.11265554306824767,6.0,fivemintest,,,8
0,400,0.17345789682892254,0.11683082574034452,6.0,fivemintest,,,12
0,400,0.13646805384672234,0.05493825866917849,6.0,fivemintest,,,16
0,400,0.14438812857177863,0.05256417907748286,6.0,fivemintest,,,13
0,400,0.16193518700901754,0.07804823293477646,6.0,fivemintest,,,3
0,400,0.18581196923361876,0.09059416350434357,6.0,fivemintest,,,10
0,400,0.1911513530862764,0.06580861619272842,6.0,fivemintest,,,25
0,400,0.2786527608488296,0.08513380325034076,6.0,fivemintest,,,29
0,400,0.2767462359684376,0.23756226789387605,6.0,fivemintest,,,20
0,400,0.2580831451282126,0.0976428489947425,6.0,fivemintest,,,14
0,400,0.3617688963778867,0.18808845683395178,6.0,fivemintest,,,11
0,400,0.2508756964863674,0.12065644125238492,6.0,fivemintest,,,17
0,400,0.17260429660507404,0.05165645512486878,6.0,fivemintest,,,19
0,400,0.21189057797830158,0.06931551289912267,6.0,fivemintest,,,1
0,400,0.32773852788168956,0.13531792924363822,6.0,fivemintest,,,4
0,400,0.2851045811856675,0.13144251565014936,6.0,fivemintest,,,18
0,400,0.22652609040933758,0.12944105195675756,6.0,fivemintest,,,15
0,400,0.2988823937888856,0.20548479357551058,6.0,fivemintest,,,9
0,400,0.22773558062770838,0.10578031774864714,6.0,fivemintest,,,28
0,400,0.16236657211093464,0.08866819228779377,6.0,fivemintest,,,2
0,400,0.32603208835062936,0.15780547167578196,6.0,fivemintest,,,26
0,400,0.13527085267629224,0.10660356274089397,6.0,fivemintest,,,21
0,400,0.10469211029108161,-0.0027298117297656463,6.0,fivemintest,,,22
0,400,0.1912272124831088,0.10917224101512543,6.0,fivemintest,,,24
0,400,0.10628324868927508,0.02764150772366269,6.0,fivemintest,,,23
0,400,0.15336329332240106,0.07145878349929435,6.0,fivemintest,,,27
0,400,0.21741867103332646,0.07777518304333916,6.0,fivemintest,,,7
0,800,0.16902628475818493,0.0407265397086306,6.0,fivemintest,,,5
0,800,0.20770855447780157,0.1221757936760735,6.0,fivemintest,,,6
0,800,0.23446919165397795,0.12643380993275388,6.0,fivemintest,,,0
0,800,0.20708613280898802,0.08701000663307211,6.0,fivemintest,,,8
0,800,0.16584958698592167,0.11255964978223469,6.0,fivemintest,,,12
0,800,0.13246388114555985,0.05076364398165519,6.0,fivemintest,,,16
0,800,0.1353217200338639,0.043553529327635544,6.0,fivemintest,,,13
0,800,0.1560196029760843,0.09041849158082423,6.0,fivemintest,,,3
0,800,0.17808508435767967,0.106639245775339,6.0,fivemintest,,,10
0,800,0.18565681758620434,0.07050223904795627,6.0,fivemintest,,,25
0,800,0.271220008789508,0.09353683137409853,6.0,fivemintest,,,29
0,800,0.2715980998337466,0.25529513218327776,6.0,fivemintest,,,20
0,800,0.24855408247967703,0.11296439516087896,6.0,fivemintest,,,14
0,800,0.35532083118730096,0.17888366282887544,6.0,fivemintest,,,11
0,800,0.24566664538508365,0.1243777911415702,6.0,fivemintest,,,17
0,800,0.16919244888207652,0.05611523783708548,6.0,fivemintest,,,19
0,800,0.20299521147536237,0.0915929307149859,6.0,fivemintest,,,1
0,800,0.31942904931400284,0.14169729383889193,6.0,fivemintest,,,4
0,800,0.28112440813613804,0.1306296166649626,6.0,fivemintest,,,18
0,800,0.21708429658542672,0.12348362841573743,6.0,fivemintest,,,15
0,800,0.2896726636491874,0.14459959073906373,6.0,fivemintest,,,9
0,800,0.22029430488282165,0.10724272211974854,6.0,fivemintest,,,28
0,800,0.15687545108087764,0.10703609030288629,6.0,fivemintest,,,2
0,800,0.3200964849636787,0.1792937457839783,6.0,fivemintest,,,26
0,800,0.12924375346312644,0.08940868722612141,6.0,fivemintest,,,21
0,800,0.10112215745764419,0.02902141385633512,6.0,fivemintest,,,22
0,800,0.18594742542560816,0.12161714467802807,6.0,fivemintest,,,24
0,800,0.10254112881621924,0.04415573874752498,6.0,fivemintest,,,23
0,800,0.14958381827422107,0.08632272456041035,6.0,fivemintest,,,27
0,800,0.21089996035164105,0.11724665369987017,6.0,fivemintest,,,7
0,1,0.004923953792864366,-0.02034407162333968,7.0,fivemintest,,,5
0,1,-0.005853924205706518,-0.007211445174835068,7.0,fivemintest,,,6
0,1,0.049427246580524,0.0487928986666041,7.0,fivemintest,,,0
0,1,0.18590241798101292,0.1599618770346086,7.0,fivemintest,,,8
0,1,0.08120894575879278,0.10659884232072453,7.0,fivemintest,,,12
0,1,0.10456006973560639,0.1009446158907483,7.0,fivemintest,,,16
0,1,0.06303165277705669,0.06111859344015759,7.0,fivemintest,,,13
0,1,0.07629741332869144,0.08392478863623234,7.0,fivemintest,,,3
0,1,0.12354480431920933,0.18473113170912744,7.0,fivemintest,,,10
0,1,0.1634221510641356,0.0770989674920282,7.0,fivemintest,,,25
0,1,0.11060393176102257,0.1197073671612173,7.0,fivemintest,,,29
0,1,0.16280790615708585,0.26231614565887695,7.0,fivemintest,,,20
0,1,0.10553034512819026,0.1203955104041074,7.0,fivemintest,,,14
0,1,0.2492744780586088,0.16991729267821765,7.0,fivemintest,,,11
0,1,0.07968547071297549,0.05444828005747531,7.0,fivemintest,,,17
0,1,0.06389757658343242,0.06185069046762904,7.0,fivemintest,,,19
0,1,0.13924845939031472,0.0834839023739467,7.0,fivemintest,,,1
0,1,0.045809994463619996,0.04554900090515899,7.0,fivemintest,,,4
0,1,0.1169014784160437,0.10116119719788337,7.0,fivemintest,,,18
0,1,0.10280524885967357,0.05765590439515193,7.0,fivemintest,,,15
0,1,0.07855820846470551,0.050375055218583376,7.0,fivemintest,,,9
0,1,0.09066008499375644,0.0743832279776339,7.0,fivemintest,,,28
0,1,0.07596283378008573,0.05678389558874087,7.0,fivemintest,,,2
0,1,0.06590999960095467,0.11324132354856059,7.0,fivemintest,,,26
0,1,0.11342674950684895,0.08560296849366017,7.0,fivemintest,,,21
0,1,0.0795955030378298,0.07728254573731297,7.0,fivemintest,,,22
0,1,0.14250164772029006,0.2127734382784182,7.0,fivemintest,,,24
0,1,0.05483937734234923,0.05404368037955957,7.0,fivemintest,,,23
0,1,0.0770157470866244,0.031802252308815046,7.0,fivemintest,,,27
0,1,0.021025138802496013,0.06581876094797773,7.0,fivemintest,,,7
0,10,0.20957660381559418,0.10622938186031422,7.0,fivemintest,,,5
0,10,0.230573284701305,0.11301862615318663,7.0,fivemintest,,,6
0,10,0.17420323898024714,0.09617874019303266,7.0,fivemintest,,,0
0,10,0.24487734216792023,0.11444839011770151,7.0,fivemintest,,,8
0,10,0.15052332616299524,0.09453615955507166,7.0,fivemintest,,,12
0,10,0.1900807212530703,0.10264707349844453,7.0,fivemintest,,,16
0,10,0.1403302980186869,0.07124479577968489,7.0,fivemintest,,,13
0,10,0.15845270663453115,0.0956036989394466,7.0,fivemintest,,,3
0,10,0.2221004385507006,0.14417996739057432,7.0,fivemintest,,,10
0,10,0.1979221061306493,0.06653091605616031,7.0,fivemintest,,,25
0,10,0.26630825516479695,0.10517209662966076,7.0,fivemintest,,,29
0,10,0.15891632106505316,0.039500427207103485,7.0,fivemintest,,,20
0,10,0.24319557025018013,0.11770699938436564,7.0,fivemintest,,,14
0,10,0.3397621854625418,0.1869551187263238,7.0,fivemintest,,,11
0,10,0.2067802923409332,0.11963170506777887,7.0,fivemintest,,,17
0,10,0.11527907458245301,0.023155125416007,7.0,fivemintest,,,19
0,10,0.1903938489578736,0.08070982313641946,7.0,fivemintest,,,1
0,10,0.21453916763445036,0.08593771972828744,7.0,fivemintest,,,4
0,10,0.2481637167634143,0.12133635342192224,7.0,fivemintest,,,18
0,10,0.26362188514314977,0.15049909370395165,7.0,fivemintest,,,15
0,10,0.3128118312032172,0.13247001407270717,7.0,fivemintest,,,9
0,10,0.21329626071783214,0.07319569223848546,7.0,fivemintest,,,28
0,10,0.16038647230252012,0.06669785523956724,7.0,fivemintest,,,2
0,10,0.2440357506519164,0.07969183720625024,7.0,fivemintest,,,26
0,10,0.17545541675726528,0.10713688743095277,7.0,fivemintest,,,21
0,10,0.12834669181566116,0.06161723889786002,7.0,fivemintest,,,22
0,10,0.16383602226501093,0.08957918659255945,7.0,fivemintest,,,24
0,10,0.1069868459163249,0.006552874686520542,7.0,fivemintest,,,23
0,10,0.19880285662140662,0.0913495175252308,7.0,fivemintest,,,27
0,10,0.21403905689920055,0.1147585405364488,7.0,fivemintest,,,7
0,100,0.22224646324171438,0.05680028368977576,7.0,fivemintest,,,5
0,100,0.32288623130430594,0.17862789954006636,7.0,fivemintest,,,6
0,100,0.27191974825510545,0.13225693331288985,7.0,fivemintest,,,0
0,100,0.28916370302644145,0.14742103322427538,7.0,fivemintest,,,8
0,100,0.22951461422844466,0.15406181793804005,7.0,fivemintest,,,12
0,100,0.1775407927970818,0.10425841930942693,7.0,fivemintest,,,16
0,100,0.2014014492822931,0.08530080307123529,7.0,fivemintest,,,13
0,100,0.19709747474539063,0.12152622681216042,7.0,fivemintest,,,3
0,100,0.24488069370283772,0.13969632153463188,7.0,fivemintest,,,10
0,100,0.2323379111144307,0.07438008035615697,7.0,fivemintest,,,25
0,100,0.3376499329740861,0.23065629291129186,7.0,fivemintest,,,29
0,100,0.3019350721077524,0.280669775499469,7.0,fivemintest,,,20
0,100,0.3362359718834679,0.20459214405278453,7.0,fivemintest,,,14
0,100,0.41942682015261346,0.20304586526154178,7.0,fivemintest,,,11
0,100,0.28198930977839787,0.13564799653670828,7.0,fivemintest,,,17
0,100,0.19660029862117145,0.0652752234728273,7.0,fivemintest,,,19
0,100,0.2997167037832149,0.1555100861606313,7.0,fivemintest,,,1
0,100,0.3830307723487425,0.14507416508807766,7.0,fivemintest,,,4
0,100,0.31695226014896694,0.08672614949914516,7.0,fivemintest,,,18
0,100,0.29395490593115603,0.13917262930917149,7.0,fivemintest,,,15
0,100,0.37882158384531794,0.19450308045607362,7.0,fivemintest,,,9
0,100,0.28763259089245774,0.15805304006563706,7.0,fivemintest,,,28
0,100,0.20463433542519505,0.10775720330180505,7.0,fivemintest,,,2
0,100,0.37712901197341153,0.22170296838388268,7.0,fivemintest,,,26
0,100,0.18051881325691077,0.14424364392773997,7.0,fivemintest,,,21
0,100,0.14221839546138382,0.11726487522542726,7.0,fivemintest,,,22
0,100,0.24065125007392174,0.11853465255561615,7.0,fivemintest,,,24
0,100,0.12876710905787703,0.08001999892722772,7.0,fivemintest,,,23
0,100,0.18418737792384765,0.11239565653798167,7.0,fivemintest,,,27
0,100,0.2607385705142309,0.11590485778284253,7.0,fivemintest,,,7
0,200,0.19282289496624916,0.08355255130291774,7.0,fivemintest,,,5
0,200,0.2624672895405449,0.12409306358169556,7.0,fivemintest,,,6
0,200,0.25377734368433935,0.12489337549599384,7.0,fivemintest,,,0
0,200,0.24306667615565747,0.12184341308998636,7.0,fivemintest,,,8
0,200,0.19428372862068666,0.1332061971758685,7.0,fivemintest,,,12
0,200,0.1527473286326524,0.06621753321154639,7.0,fivemintest,,,16
0,200,0.16479708780549074,0.07516266206877896,7.0,fivemintest,,,13
0,200,0.17358434442199244,0.08646601520684938,7.0,fivemintest,,,3
0,200,0.20734080811832956,0.0963982719084198,7.0,fivemintest,,,10
0,200,0.2085353855406813,0.07631554268086277,7.0,fivemintest,,,25
0,200,0.30293394131812,0.1027733977360585,7.0,fivemintest,,,29
0,200,0.2885702872008846,0.1720382109903907,7.0,fivemintest,,,20
0,200,0.28806087208739206,0.11420811864351665,7.0,fivemintest,,,14
0,200,0.38628021403430757,0.21029630467786548,7.0,fivemintest,,,11
0,200,0.2654562295510823,0.14267308221066843,7.0,fivemintest,,,17
0,200,0.18395191739865413,0.07023652501847992,7.0,fivemintest,,,19
0,200,0.24231554299853997,0.08367707281266917,7.0,fivemintest,,,1
0,200,0.3512899859820444,0.19331389805248334,7.0,fivemintest,,,4
0,200,0.29898235704843446,0.11948168432083438,7.0,fivemintest,,,18
0,200,0.2531638893433106,0.13226303417646712,7.0,fivemintest,,,15
0,200,0.32980845898903577,0.21619582550230557,7.0,fivemintest,,,9
0,200,0.25127270852122585,0.12807981742304544,7.0,fivemintest,,,28
0,200,0.17842632048439944,0.10308766748739838,7.0,fivemintest,,,2
0,200,0.3490967878209986,0.10840873653393897,7.0,fivemintest,,,26
0,200,0.15093802126868605,0.1142685724919061,7.0,fivemintest,,,21
0,200,0.11940402155897545,0.06155840984641457,7.0,fivemintest,,,22
0,200,0.2119291101894385,0.118972159571173,7.0,fivemintest,,,24
0,200,0.11383397703151055,0.03752579886995335,7.0,fivemintest,,,23
0,200,0.16581705379049705,0.12493623545774996,7.0,fivemintest,,,27
0,200,0.23390898811444194,0.10376366366468817,7.0,fivemintest,,,7
0,400,0.17780452304816152,0.10527859531740298,7.0,fivemintest,,,5
0,400,0.22878208985253945,0.10809772965965408,7.0,fivemintest,,,6
0,400,0.24183201016612088,0.12472693235889894,7.0,fivemintest,,,0
0,400,0.21938305486683252,0.13099984740554055,7.0,fivemintest,,,8
0,400,0.1765989998435078,0.11870780884254485,7.0,fivemintest,,,12
0,400,0.139843875528588,0.044853521234556284,7.0,fivemintest,,,16
0,400,0.14670044465629517,0.0498677981638802,7.0,fivemintest,,,13
0,400,0.16186454140050088,0.07997434215316444,7.0,fivemintest,,,3
0,400,0.18915635968997324,0.09799554622832866,7.0,fivemintest,,,10
0,400,0.19382853681713963,0.07775137236536428,7.0,fivemintest,,,25
0,400,0.28202244995980674,0.10237717663110502,7.0,fivemintest,,,29
0,400,0.27831668059485637,0.22617869734796117,7.0,fivemintest,,,20
0,400,0.26370430422911406,0.10926663716377574,7.0,fivemintest,,,14
0,400,0.36760155887112944,0.16349045847287907,7.0,fivemintest,,,11
0,400,0.2515092726426045,0.11902537438422897,7.0,fivemintest,,,17
0,400,0.17474799425028475,0.05336808978074362,7.0,fivemintest,,,19
0,400,0.21720153033006628,0.08584665878334932,7.0,fivemintest,,,1
0,400,0.33191313758895036,0.14213750239059866,7.0,fivemintest,,,4
0,400,0.287788377996929,0.13184458521401857,7.0,fivemintest,,,18
0,400,0.22919629467854796,0.1235468055626812,7.0,fivemintest,,,15
0,400,0.3038865274773628,0.1898181031507059,7.0,fivemintest,,,9
0,400,0.23157874457930383,0.11530970374141836,7.0,fivemintest,,,28
0,400,0.16426289473642042,0.10285242619734691,7.0,fivemintest,,,2
0,400,0.33020260871734075,0.2034964289407035,7.0,fivemintest,,,26
0,400,0.13750940628629793,0.10639991649693083,7.0,fivemintest,,,21
0,400,0.10706461373444365,-0.0066900962975923696,7.0,fivemintest,,,22
0,400,0.1953569559204098,0.09554322697227315,7.0,fivemintest,,,24
0,400,0.10712157223490748,0.018448448834612132,7.0,fivemintest,,,23
0,400,0.15536802693496443,0.08664730977317286,7.0,fivemintest,,,27
0,400,0.21928396602416478,0.09003905940528219,7.0,fivemintest,,,7
0,800,0.17054472180545044,0.03379169664462291,7.0,fivemintest,,,5
0,800,0.21430514544163526,0.12609220896220977,7.0,fivemintest,,,6
0,800,0.23524244284107254,0.13258968507064356,7.0,fivemintest,,,0
0,800,0.20964268080116177,0.08927742929243225,7.0,fivemintest,,,8
0,800,0.16724374414649823,0.11379831270910919,7.0,fivemintest,,,12
0,800,0.1338833008063285,0.04888375263482055,7.0,fivemintest,,,16
0,800,0.13656376332454667,0.04591169034246656,7.0,fivemintest,,,13
0,800,0.1557937439309668,0.08468004976835154,7.0,fivemintest,,,3
0,800,0.1794030638683135,0.1099884579237147,7.0,fivemintest,,,10
0,800,0.18711318852501102,0.07104508326787855,7.0,fivemintest,,,25
0,800,0.27242853275723333,0.08826038433314493,7.0,fivemintest,,,29
0,800,0.27243867640533015,0.2570125354121202,7.0,fivemintest,,,20
0,800,0.2514378006993294,0.11654275089139877,7.0,fivemintest,,,14
0,800,0.3581085125122738,0.18247847867110004,7.0,fivemintest,,,11
0,800,0.24622632072159523,0.12133429572269848,7.0,fivemintest,,,17
0,800,0.17034710589444058,0.056455235849538155,7.0,fivemintest,,,19
0,800,0.2052336821512435,0.07492355482561264,7.0,fivemintest,,,1
0,800,0.3214950653777007,0.1620802790238136,7.0,fivemintest,,,4
0,800,0.2825274201275427,0.13550356671196984,7.0,fivemintest,,,18
0,800,0.21825353465752828,0.12173590109430578,7.0,fivemintest,,,15
0,800,0.2918743770841383,0.1547550983197371,7.0,fivemintest,,,9
0,800,0.22243538856567735,0.1045376026203958,7.0,fivemintest,,,28
0,800,0.1580175159108974,0.09988684508398851,7.0,fivemintest,,,2
0,800,0.3222649840612608,0.17286709184579135,7.0,fivemintest,,,26
0,800,0.1303185557455525,0.09132368412929871,7.0,fivemintest,,,21
0,800,0.10241362082559624,0.001707931005350224,7.0,fivemintest,,,22
0,800,0.188064891230888,0.12056197744847638,7.0,fivemintest,,,24
0,800,0.10310052618424315,0.04386377768354431,7.0,fivemintest,,,23
0,800,0.1503822630718139,0.08247676801995994,7.0,fivemintest,,,27
0,800,0.21167798879627364,0.11727064525051085,7.0,fivemintest,,,7
0,1,0.06894778599381768,0.0856348432442374,8.0,fivemintest,,,5
0,1,0.09798877087072144,0.09778373100140816,8.0,fivemintest,,,6
0,1,0.1421706465114131,0.13799139471144692,8.0,fivemintest,,,0
0,1,0.14002935153397078,0.09897002280942768,8.0,fivemintest,,,8
0,1,0.10363197692061787,0.12301491706281284,8.0,fivemintest,,,12
0,1,0.04673751786367031,0.049245804282459886,8.0,fivemintest,,,16
0,1,0.15414973738178395,0.21114067905459932,8.0,fivemintest,,,13
0,1,0.09147642338250195,0.0909071910423448,8.0,fivemintest,,,3
0,1,0.014349756598556973,0.04087790938683041,8.0,fivemintest,,,10
0,1,0.10864916729487462,0.0694771258162979,8.0,fivemintest,,,25
0,1,0.10829242228006741,0.17364245300400902,8.0,fivemintest,,,29
0,1,0.19349041832264247,0.19049609555384178,8.0,fivemintest,,,20
0,1,0.13036582504834016,0.10785671904554613,8.0,fivemintest,,,14
0,1,0.12269247665699312,0.08294444995796138,8.0,fivemintest,,,11
0,1,0.12264672994014225,0.12326654880238831,8.0,fivemintest,,,17
0,1,0.1737506026714507,0.1655296492533934,8.0,fivemintest,,,19
0,1,0.1480540860351487,0.10573101314725875,8.0,fivemintest,,,1
0,1,0.0917236924205298,0.08818097853898257,8.0,fivemintest,,,4
0,1,0.121270600228361,0.07252173529150188,8.0,fivemintest,,,18
0,1,0.09631108850696313,0.16307745827679102,8.0,fivemintest,,,15
0,1,0.11811115017828477,0.11738708636840853,8.0,fivemintest,,,9
0,1,0.11164844213287273,0.10595650287194348,8.0,fivemintest,,,28
0,1,0.10340334963911824,0.09325326108160834,8.0,fivemintest,,,2
0,1,0.06070238039395803,0.034842910741578005,8.0,fivemintest,,,26
0,1,0.07120708659453068,0.036939481717245835,8.0,fivemintest,,,21
0,1,0.06747120324244216,0.06644100078976523,8.0,fivemintest,,,22
0,1,0.0784775292579869,0.06842100288469892,8.0,fivemintest,,,24
0,1,0.06116625315900559,0.05464608647169337,8.0,fivemintest,,,23
0,1,0.0632705913087932,0.0695953418345313,8.0,fivemintest,,,27
0,1,0.1264379741117213,0.12560914316545438,8.0,fivemintest,,,7
0,10,0.19341526409052412,0.08539768909873399,8.0,fivemintest,,,5
0,10,0.20899209038691569,0.0681793208142268,8.0,fivemintest,,,6
0,10,0.20449181841118969,0.10247712001353908,8.0,fivemintest,,,0
0,10,0.2433891942927927,0.1403642445277388,8.0,fivemintest,,,8
0,10,0.21927891283004242,0.10895220054913898,8.0,fivemintest,,,12
0,10,0.1573805102764394,0.11502235544272203,8.0,fivemintest,,,16
0,10,0.1635194917014453,0.09656311311593062,8.0,fivemintest,,,13
0,10,0.13456143896877015,0.13088253222644028,8.0,fivemintest,,,3
0,10,0.21919746922107275,0.11680750182008805,8.0,fivemintest,,,10
0,10,0.21400842833724287,0.0649385882868946,8.0,fivemintest,,,25
0,10,0.24417245467142046,0.14473078755108135,8.0,fivemintest,,,29
0,10,0.23134693300356868,0.15374156443854364,8.0,fivemintest,,,20
0,10,0.2549572212868678,0.12748471508372275,8.0,fivemintest,,,14
0,10,0.29840181825487244,0.15534331456001246,8.0,fivemintest,,,11
0,10,0.19882991368678182,0.1058095534574898,8.0,fivemintest,,,17
0,10,0.13107728482503678,0.033053662788949806,8.0,fivemintest,,,19
0,10,0.2297204597661031,0.11708493311427233,8.0,fivemintest,,,1
0,10,0.22124920840117324,0.09739418898276228,8.0,fivemintest,,,4
0,10,0.2519824638401218,0.09969378009509668,8.0,fivemintest,,,18
0,10,0.32430323448398934,0.19232556334321482,8.0,fivemintest,,,15
0,10,0.34652687973296836,0.20671389315225977,8.0,fivemintest,,,9
0,10,0.19491914655549336,0.07713342954882108,8.0,fivemintest,,,28
0,10,0.168103405205268,0.10166124942333538,8.0,fivemintest,,,2
0,10,0.28195283259565374,0.11604554488799777,8.0,fivemintest,,,26
0,10,0.16450915478766048,0.11282624720498019,8.0,fivemintest,,,21
0,10,0.11141680473526971,0.051071507578345846,8.0,fivemintest,,,22
0,10,0.17139684304742642,0.11702994469605704,8.0,fivemintest,,,24
0,10,0.10326033475651064,0.02478999015504132,8.0,fivemintest,,,23
0,10,0.16840008091125946,0.11728209487939961,8.0,fivemintest,,,27
0,10,0.20430221918591007,0.10580080081799216,8.0,fivemintest,,,7
0,100,0.2546065236557111,0.059219422909681824,8.0,fivemintest,,,5
0,100,0.3677487393849903,0.15272310841122674,8.0,fivemintest,,,6
0,100,0.27959245165452973,0.1106604884512043,8.0,fivemintest,,,0
0,100,0.3309296915555424,0.14239752819636356,8.0,fivemintest,,,8
0,100,0.2787442083938729,0.14520301364819652,8.0,fivemintest,,,12
0,100,0.19557223850219996,0.10827080359705002,8.0,fivemintest,,,16
0,100,0.243674532373666,0.10194253986229189,8.0,fivemintest,,,13
0,100,0.22520026081011035,0.09865890756262302,8.0,fivemintest,,,3
0,100,0.2749045421679175,0.13258123858276696,8.0,fivemintest,,,10
0,100,0.2593043818658881,0.09215789753635804,8.0,fivemintest,,,25
0,100,0.35624326778999427,0.14238451321972348,8.0,fivemintest,,,29
0,100,0.30743915236494224,0.21385826368999444,8.0,fivemintest,,,20
0,100,0.3834754023053366,0.17846400678017563,8.0,fivemintest,,,14
0,100,0.42344125119416476,0.21394554141494884,8.0,fivemintest,,,11
0,100,0.27907820746899237,0.11887031050011101,8.0,fivemintest,,,17
0,100,0.19031609645190162,0.07883507825930869,8.0,fivemintest,,,19
0,100,0.36990488028821966,0.1635628592266987,8.0,fivemintest,,,1
0,100,0.3917185375840615,0.17563273663345935,8.0,fivemintest,,,4
0,100,0.3147683642021606,0.1271035983866033,8.0,fivemintest,,,18
0,100,0.36064942873802097,0.14792642003202922,8.0,fivemintest,,,15
0,100,0.4099575330099601,0.16706827065731433,8.0,fivemintest,,,9
0,100,0.3066845121217123,0.1632320206215581,8.0,fivemintest,,,28
0,100,0.21809338895255959,0.11963360710341474,8.0,fivemintest,,,2
0,100,0.38070290357708947,0.23849051984203445,8.0,fivemintest,,,26
0,100,0.21329493029141078,0.1507875863632276,8.0,fivemintest,,,21
0,100,0.15553537294102682,0.031469420298917826,8.0,fivemintest,,,22
0,100,0.2528794984264049,0.10201681344179844,8.0,fivemintest,,,24
0,100,0.1404789547925993,0.06515086169799542,8.0,fivemintest,,,23
0,100,0.20527178358135056,0.12576348109579155,8.0,fivemintest,,,27
0,100,0.26831982091176654,0.10617338610574369,8.0,fivemintest,,,7
0,200,0.25630730007051195,0.0647973148089775,8.0,fivemintest,,,5
0,200,0.36730767928206065,0.1851485502300389,8.0,fivemintest,,,6
0,200,0.2755591368406993,0.13076499425405355,8.0,fivemintest,,,0
0,200,0.33298961727876564,0.17915719173022396,8.0,fivemintest,,,8
0,200,0.27252499516383233,0.20304243004025155,8.0,fivemintest,,,12
0,200,0.18858607517491177,0.09022417993573878,8.0,fivemintest,,,16
0,200,0.24217174057874558,0.14057034825059686,8.0,fivemintest,,,13
0,200,0.21342891868922265,0.15500993219810494,8.0,fivemintest,,,3
0,200,0.26805475168877535,0.13435882707178806,8.0,fivemintest,,,10
0,200,0.2656169686761187,0.09057112037946172,8.0,fivemintest,,,25
0,200,0.3517686680608523,0.2703372858022773,8.0,fivemintest,,,29
0,200,0.2966618754902405,0.29505315575091057,8.0,fivemintest,,,20
0,200,0.3680733629184022,0.1893130130707437,8.0,fivemintest,,,14
0,200,0.4208585471995814,0.2609684502406437,8.0,fivemintest,,,11
0,200,0.26730565338521384,0.0967455688645218,8.0,fivemintest,,,17
0,200,0.18526547990230713,0.050110518634604036,8.0,fivemintest,,,19
0,200,0.37036192434196336,0.14326832316175914,8.0,fivemintest,,,1
0,200,0.39835031860512604,0.15582389341769412,8.0,fivemintest,,,4
0,200,0.3133578424622292,0.16791221590308653,8.0,fivemintest,,,18
0,200,0.37592444925815016,0.16499363626032243,8.0,fivemintest,,,15
0,200,0.40231393341561494,0.29685207764236216,8.0,fivemintest,,,9
0,200,0.28899883548828176,0.13265892178071179,8.0,fivemintest,,,28
0,200,0.22400888595514967,0.1378641492728031,8.0,fivemintest,,,2
0,200,0.38402234399876645,0.15797836625011552,8.0,fivemintest,,,26
0,200,0.21583956870344267,0.14267637686548423,8.0,fivemintest,,,21
0,200,0.15611775188786448,0.09819664556864978,8.0,fivemintest,,,22
0,200,0.24877874615853113,0.10673814491425705,8.0,fivemintest,,,24
0,200,0.1311465434705914,0.05415630162346305,8.0,fivemintest,,,23
0,200,0.20724765797085176,0.131358937791261,8.0,fivemintest,,,27
0,200,0.2594941771131216,0.10176205813551864,8.0,fivemintest,,,7
0,400,0.2540511270059189,0.08108515018436695,8.0,fivemintest,,,5
0,400,0.363467877816678,0.19180933485174645,8.0,fivemintest,,,6
0,400,0.27011334854528624,0.14212619737099225,8.0,fivemintest,,,0
0,400,0.3271704924188461,0.14817057840314898,8.0,fivemintest,,,8
0,400,0.268637822413919,0.1674541013493194,8.0,fivemintest,,,12
0,400,0.17954581857099283,0.08896290071681193,8.0,fivemintest,,,16
0,400,0.23902598876865477,0.1111044894188057,8.0,fivemintest,,,13
0,400,0.2063201901909124,0.1689346197377686,8.0,fivemintest,,,3
0,400,0.2652311983026252,0.1722332568175724,8.0,fivemintest,,,10
0,400,0.26431207853702754,0.11927261932089056,8.0,fivemintest,,,25
0,400,0.3423970383659434,0.17217408321938804,8.0,fivemintest,,,29
0,400,0.28821301251174536,0.2665124719008052,8.0,fivemintest,,,20
0,400,0.3539642290060683,0.20446294914376384,8.0,fivemintest,,,14
0,400,0.41805585535077183,0.21917149541687442,8.0,fivemintest,,,11
0,400,0.2557570836781109,0.10954086489764332,8.0,fivemintest,,,17
0,400,0.18055124628960428,0.07279358134435703,8.0,fivemintest,,,19
0,400,0.36203490735131605,0.16690592828059914,8.0,fivemintest,,,1
0,400,0.39551330540031293,0.14282860906571992,8.0,fivemintest,,,4
0,400,0.3117145277681992,0.12820214207947414,8.0,fivemintest,,,18
0,400,0.3760821042904319,0.11470213342358951,8.0,fivemintest,,,15
0,400,0.39403264915770286,0.26241763292879017,8.0,fivemintest,,,9
0,400,0.27562125546588256,0.14969100658819043,8.0,fivemintest,,,28
0,400,0.21968246065827102,0.11564623856999984,8.0,fivemintest,,,2
0,400,0.379891860622275,0.1886675769775258,8.0,fivemintest,,,26
0,400,0.21415610045723188,0.1460931927719696,8.0,fivemintest,,,21
0,400,0.15761857768828424,0.13268305688646315,8.0,fivemintest,,,22
0,400,0.24477247903036314,0.14017370663576267,8.0,fivemintest,,,24
0,400,0.12703395430084607,0.06268616042325213,8.0,fivemintest,,,23
0,400,0.2045619432410496,0.12254472023880907,8.0,fivemintest,,,27
0,400,0.25140396852725333,0.1107971712638558,8.0,fivemintest,,,7
