,scantime,rerun,bootstrap,group_label_acc,gsm_repref_corr,mean_rep_ism_gsm_corr,stdev_rep_ism_gsm_corr
0,tenmintest,7.0,100,0.6684931341463357,0.7751011700895125,0.006618646183873556,0.0038230157311522723
0,tenmintest,7.0,200,0.7236689539072313,0.819184030865075,0.006295372175987313,0.003390424588011172
0,tenmintest,7.0,400,0.6888601692856081,0.8414736734636022,0.006344422263628491,0.0031256761621897065
0,tenmintest,7.0,800,0.6768885147330859,0.8208893912201047,0.0064821737628160125,0.0040956605581113185
0,tenmintest,8.0,1,0.5364404404652307,0.5411604559401951,0.002444021741134694,0.001266683474858912
0,tenmintest,8.0,10,0.43148810279566363,0.4768568723289902,0.0037217411552126173,0.0011100727874331288
0,tenmintest,8.0,100,0.6344406302724837,0.7050087803351134,0.006951441858593536,0.005330538484666821
0,tenmintest,8.0,200,0.6475963470647993,0.8163056211159643,0.006404563509674399,0.003505045523030876
0,tenmintest,8.0,400,0.7123903987352298,0.8682316170601735,0.006440946756246661,0.003408728340385411
0,tenmintest,8.0,800,0.70892590358142,0.8434489480635083,0.0067074691948388965,0.0029809516247834957
0,tenmintest,9.0,1,0.6115962070606253,0.6142375485336141,0.0021266399033316877,0.002282079307523698
0,tenmintest,9.0,10,0.21851346152064807,0.2607526736051752,0.0033523035133565396,0.0018853139280193673
0,tenmintest,9.0,100,0.6770140751705698,0.7515227351208315,0.005719740896653099,0.0027455507898932236
0,tenmintest,9.0,200,0.6319853087715855,0.8031260239700384,0.005730662886413377,0.0032615285485436056
0,tenmintest,9.0,400,0.7003852954753848,0.8478876998981283,0.0060800677750250925,0.0028667483154879657
0,tenmintest,9.0,800,0.7239396009066852,0.8507658436264587,0.006620982294063549,0.0038814217160431904
0,tenmintest,10.0,1,0.5070705710462698,0.5179573008595907,0.0022317006698073906,0.001338355160894469
0,tenmintest,10.0,10,0.5367706420115816,0.6032678220847548,0.003957542613316463,0.001826164852250967
0,tenmintest,10.0,100,0.5813875808980571,0.7466139931825573,0.00575149318885699,0.002631642816832803
0,tenmintest,10.0,200,0.5291009583240711,0.806064894079227,0.006208116274342971,0.0031394313768415387
0,tenmintest,10.0,400,0.722519496252866,0.8524790444976051,0.006074213616356635,0.0027588729839413935
0,tenmintest,10.0,800,0.7616014265928202,0.8650947226599092,0.006444037290491056,0.002804884320193009
0,fifteenmintest,1.0,1,0.6555344821875017,0.6557399362670424,0.0023546664196938366,0.0021474130965244403
0,fifteenmintest,1.0,10,0.6548506807216854,0.7065650503088138,0.0038646427456801285,0.0023261318911763666
0,fifteenmintest,1.0,100,0.682697560724889,0.8020011356529191,0.005678627959769566,0.0024575365744728592
0,fifteenmintest,1.0,200,0.6276230150059475,0.8944634051219105,0.005462219877936355,0.0028344818044741403
0,fifteenmintest,1.0,400,0.551382103710537,0.8795098406594474,0.005799460230952058,0.002905803736109039
0,fifteenmintest,1.0,800,0.758523914244662,0.8981499282661166,0.0059545433518551905,0.0028698064700476466
0,fifteenmintest,2.0,1,0.6192279854447986,0.6274887673727301,0.0022979349113559848,0.0014640773997477562
0,fifteenmintest,2.0,10,0.43987624047266394,0.528267128505719,0.004177759457116825,0.001498346823190428
0,fifteenmintest,2.0,100,0.5441255977364402,0.7525520652656447,0.005395287435235552,0.0025601248010264565
0,fifteenmintest,2.0,200,0.7931304829729068,0.883346747084083,0.00592080781636494,0.0026682310561957846
0,fifteenmintest,2.0,400,0.729233745238937,0.8763572654663098,0.005734358049752634,0.0028905405033412203
0,fifteenmintest,2.0,800,0.6759468505837426,0.8788966805815941,0.0059547176115358645,0.0033428499562775005
0,fifteenmintest,3.0,1,0.48466322881227925,0.4919097870337499,0.0029357378535344444,0.0013245471365919148
0,fifteenmintest,3.0,10,0.5519962814620093,0.6138099223067535,0.004202122565845323,0.002517564323436084
0,fifteenmintest,3.0,100,0.647506154268559,0.7904444447461775,0.005522256681416712,0.0019343590843839565
0,fifteenmintest,3.0,200,0.6325587162203392,0.8156733833005632,0.006239605149924384,0.0024244896785352685
0,fifteenmintest,3.0,400,0.7803472837206392,0.903556576660911,0.0060535383870022105,0.0029023430015722444
0,fifteenmintest,3.0,800,0.7936521001519006,0.8927468329475835,0.005937389784856654,0.003020672980874491
0,fifteenmintest,4.0,1,0.48364875749318376,0.4877148618738687,0.002093899976157006,0.0012555257156886142
0,fifteenmintest,4.0,10,0.5507246823737185,0.5962191814933264,0.003925238075081683,0.0023187924444438477
0,fifteenmintest,4.0,100,0.5344621729959127,0.7714026474628435,0.004804702303803765,0.0023799232124326925
0,fifteenmintest,4.0,200,0.7142950328362482,0.8543832212871422,0.005368189843414643,0.0023755995871676313
0,fifteenmintest,4.0,400,0.6238985503323599,0.8488965977374177,0.005455583523582223,0.0027599136510267014
0,fifteenmintest,4.0,800,0.739287744307406,0.8788194074289423,0.005573539712840699,0.002757108082581683
0,fifteenmintest,5.0,1,0.6425711094989774,0.6429586149465765,0.002776208728574155,0.0015302778208523015
0,fifteenmintest,5.0,10,0.4897711553973242,0.6019075107668949,0.00398049842145463,0.0020601915376523947
0,fifteenmintest,5.0,100,0.6848511937875793,0.7519368920625991,0.005273232610522293,0.0026424045212985613
0,fifteenmintest,5.0,200,0.7482015117008353,0.8854328426642596,0.005879090716511778,0.0024228522550152104
0,fifteenmintest,5.0,400,0.6598426330566544,0.9090007564190989,0.005865199481670761,0.0022592399081035885
0,fifteenmintest,5.0,800,0.8005311233623492,0.9084814843554604,0.006010796392225456,0.0024949433753391477
0,fifteenmintest,6.0,1,0.35216399656028097,0.3536477552788633,0.0019100442124599863,0.0016557216956762997
0,fifteenmintest,6.0,10,0.4905593119953902,0.6141340952449007,0.0044240201823711545,0.002232495459265396
0,fifteenmintest,6.0,100,0.6984970292091783,0.7868658698597747,0.005312720570514166,0.0018911049039106956
0,fifteenmintest,6.0,200,0.618947473775518,0.8586511321362585,0.005850845669089111,0.002410329562457099
0,fifteenmintest,6.0,400,0.7125421416118555,0.8841670000226088,0.005881419719067264,0.002678991985634433
0,fifteenmintest,6.0,800,0.7186344253113416,0.8820321458670329,0.005778284475711189,0.0024376655421378245
0,fifteenmintest,7.0,1,0.6445930700278296,0.6482755073682501,0.0023781245055955174,0.0014239043123474384
0,fifteenmintest,7.0,10,0.6204131164827021,0.6851536349420536,0.004161160055261796,0.002046149831794461
0,fifteenmintest,7.0,100,0.6730597331703604,0.7662793072618256,0.005482007564717165,0.0028895640424935537
0,fifteenmintest,7.0,200,0.6794463239636336,0.8413242159888471,0.005619215583930503,0.0034124395760499757
0,fifteenmintest,7.0,400,0.7375765360417634,0.8735522345140273,0.005326526292433128,0.0027142533225524043
0,fifteenmintest,7.0,800,0.6487137887737693,0.8943249724608902,0.005667513839213645,0.002804582056247032
0,fifteenmintest,8.0,1,0.689599356647879,0.6898970246485776,0.001453948521291711,0.0020500298836208792
0,fifteenmintest,8.0,10,0.31339442984720656,0.34966421366442624,0.0035361152992593793,0.001815514796361876
0,fifteenmintest,8.0,100,0.710058327141889,0.8249015901162937,0.005298853791081696,0.002371628910178688
0,fifteenmintest,8.0,200,0.752781157748149,0.881968112388416,0.0057350204367691265,0.002323315105323094
0,fifteenmintest,8.0,400,0.7407220435932313,0.8853105873751743,0.006062435613785148,0.0026780285132139226
0,fifteenmintest,8.0,800,0.7872138015370314,0.9059918900011336,0.006015201807187431,0.00244349292444604
0,fifteenmintest,9.0,1,0.6456625000130978,0.6485962954612662,0.0019692731612800016,0.001291511044751806
0,fifteenmintest,9.0,10,0.4587191771396371,0.5777207825824504,0.004053747209010875,0.0018748193862919188
0,fifteenmintest,9.0,100,0.6677863200266602,0.7742024542926298,0.0051209530507178545,0.0029285928456375867
0,fifteenmintest,9.0,200,0.6554499180628618,0.8327500363230886,0.005756522203066257,0.003932844901250991
0,fifteenmintest,9.0,400,0.7216279399745938,0.839047896511979,0.005649740778483333,0.0030486277854527444
0,fifteenmintest,9.0,800,0.8217292158844828,0.8930086331306835,0.005576293233759744,0.0026360332319464424
0,fifteenmintest,10.0,1,0.537133683833082,0.5453094321052416,0.002721784032194511,0.0010946953591321426
0,fifteenmintest,10.0,10,0.650869396977796,0.7402417975803527,0.004137767219362701,0.001532711531960606
0,fifteenmintest,10.0,100,0.731300667560145,0.8468946421054692,0.005126569891302609,0.0023168139193941776
0,fifteenmintest,10.0,200,0.6371382680954639,0.8881430052839806,0.005518190148841292,0.0021680268955868065
0,fifteenmintest,10.0,400,0.7662752899108699,0.886269078673536,0.005849194239099842,0.0026233076009381843
0,fifteenmintest,10.0,800,0.7230660301161683,0.8958808101468502,0.005828793598544668,0.0028516243445366753
0,twentymintest,1.0,1,0.5745852421831654,0.5789365884560626,0.0024242414868148525,0.0018910563224905563
0,twentymintest,1.0,10,0.5029542951019194,0.6330396344840021,0.003793510585213829,0.001620194450539351
0,twentymintest,1.0,100,0.5554326601387302,0.8314945930164154,0.005461071317000921,0.0021739391790062453
0,twentymintest,1.0,200,0.709014256519467,0.9107585992384154,0.005159468530665045,0.0020869043821366536
0,twentymintest,1.0,400,0.8369162487335775,0.9089460571227259,0.005243667070179081,0.0022452721129607766
0,twentymintest,1.0,800,0.6767159082189402,0.9000643614147692,0.005357282833178963,0.0020199790951066104
0,twentymintest,2.0,1,0.6214631132274472,0.6250979944069078,0.002026703950286435,0.0014198831699648237
0,twentymintest,2.0,10,0.5447937514239225,0.6733693961824714,0.004156081009639119,0.001510872666246484
0,twentymintest,2.0,100,0.6407850949424578,0.8557560943641676,0.005094368918924671,0.00208362714762474
0,twentymintest,2.0,200,0.7584021057044796,0.8816703889251285,0.0054435954380700775,0.0022725278053632864
0,twentymintest,2.0,400,0.7105555744426262,0.9269500894180479,0.005305757517023446,0.0023765594889083087
0,twentymintest,2.0,800,0.8664609107523216,0.9116688174648325,0.00548814327964214,0.0023605343512877004
0,twentymintest,3.0,1,0.5596822854035556,0.5619941792018376,0.0025163456856800363,0.001898007337290616
0,twentymintest,3.0,10,0.5809344772253878,0.6139549969218497,0.003407901555649599,0.002269202371379582
0,twentymintest,3.0,100,0.7460662406293602,0.8571029319668663,0.00513429456255063,0.002113741490488548
0,twentymintest,3.0,200,0.8010161379176253,0.9051400224661056,0.005459970981162947,0.0020413750672359215
0,twentymintest,3.0,400,0.8124688327696418,0.9199648675111666,0.005591982577187323,0.0021174826951874345
0,twentymintest,3.0,800,0.8775099951169517,0.9220101807985419,0.00544951199537322,0.002100967823808665
0,twentymintest,4.0,1,0.45302639682748447,0.46316586257756076,0.002038034837549537,0.0012124748088878333
0,twentymintest,4.0,10,0.6292750408795117,0.7006626271081172,0.0037627312092848716,0.001594638302964446
0,twentymintest,4.0,100,0.781180763083233,0.8726907292730884,0.0051505102796115905,0.0024796146484140345
0,twentymintest,4.0,200,0.6860400182464699,0.9035278552018967,0.0050531688287243455,0.0024052066423298156
0,twentymintest,4.0,400,0.8152001834298135,0.9184884313329561,0.005165566673539001,0.002488011305698681
0,twentymintest,4.0,800,0.7756593707912618,0.9111061921236248,0.005290244480607901,0.0025074108172856184
0,twentymintest,5.0,1,0.5222566720185092,0.5320175529656949,0.0021252859250044573,0.0012209510207176258
0,twentymintest,5.0,10,0.5512621258108158,0.6230745666890583,0.003844157615060928,0.0018588662635321681
0,twentymintest,5.0,100,0.646432909068838,0.8098017710675347,0.0035469685301529347,0.0016973000047491797
0,twentymintest,5.0,200,0.7971609729895426,0.8806647211374543,0.003975862939931918,0.0017463146723184734
0,twentymintest,5.0,400,0.7877346415294414,0.8970136784618534,0.003898961362930997,0.0016536519852058467
0,twentymintest,5.0,800,0.8081278186916496,0.8935630358934039,0.004161975507196114,0.0018059705593105803
0,twentymintest,6.0,1,0.7242285420286373,0.7243882742084837,0.001978748351370489,0.0013647935281578302
0,twentymintest,6.0,10,0.46193444669038564,0.5646086409501466,0.0036187444156189795,0.0013958810457970166
0,twentymintest,6.0,100,0.6594148260255325,0.8488270306399638,0.00457720615930249,0.0018238674819887719
0,twentymintest,6.0,200,0.7923239469914545,0.9016675044508212,0.004272413542902805,0.0018391328605617146
0,twentymintest,6.0,400,0.5672450260360341,0.9044979003918407,0.004314756941741227,0.0017053200582502054
0,twentymintest,6.0,800,0.8362101177866684,0.9071184292290536,0.00406896906079639,0.001688062370875398
0,twentymintest,7.0,1,0.419286691035261,0.4279333126083692,0.0021367710532263495,0.001062476892753464
0,twentymintest,7.0,10,0.6242727221416978,0.6715399214150884,0.0038988565906560415,0.0019237000350448277
0,twentymintest,7.0,100,0.6077009873337719,0.7895282990842837,0.005290798981917936,0.0019522654384408443
0,twentymintest,7.0,200,0.826940855928457,0.9213627716451527,0.005283918165117407,0.002073801440258935
0,twentymintest,7.0,400,0.821607995658092,0.9236511068837211,0.0055585284913731384,0.002302888368941938
0,twentymintest,7.0,800,0.7241520748755798,0.9152158618902293,0.005475715507078538,0.0020663671465764796
0,twentymintest,8.0,1,0.546434111505047,0.5527522305835453,0.002106612985731837,0.0014405180547503826
0,twentymintest,8.0,10,0.6301526193309019,0.6677997993575864,0.0038453435051269045,0.002636916051521471
0,twentymintest,8.0,100,0.7213061188369012,0.8335063460355,0.004755930005288555,0.002201014082835636
0,twentymintest,8.0,200,0.6882567498958142,0.8842597289929338,0.005204743724672508,0.001784288199010065
0,twentymintest,8.0,400,0.766179850230316,0.9082338216842482,0.005039960870365515,0.00192781100573987
0,twentymintest,8.0,800,0.8396398977153053,0.9206131222186845,0.005408720873286921,0.0021823819065807082
0,twentymintest,9.0,1,0.7087272377560973,0.7094593237685962,0.0018165947993067366,0.001329190929609054
0,twentymintest,9.0,10,0.6325614801393293,0.6758634856929481,0.0037807513312358505,0.0023925200333922833
0,twentymintest,9.0,100,0.5462497742266978,0.8005815056531987,0.004630118481591698,0.0019267669846975573
0,twentymintest,9.0,200,0.7280993238633495,0.8713223486773918,0.004592399372147756,0.0020508773895151797
0,twentymintest,9.0,400,0.8180094674350177,0.9021791153344918,0.004273209940361134,0.0019938284557011257
0,twentymintest,9.0,800,0.8131082040800557,0.9153088283788584,0.004395172888852457,0.0020539737039167237
0,twentymintest,10.0,1,0.5814793512016363,0.5866499690933047,0.0016489672686416028,0.0011135355120911676
0,twentymintest,10.0,10,0.3061336236619494,0.3783187593684155,0.0033201769368288005,0.0014538121391585073
0,twentymintest,10.0,100,0.7177749764895158,0.8578113794600104,0.004892056858223204,0.0021442625735456017
0,twentymintest,10.0,200,0.6803842893263934,0.8680839440722817,0.005163107047361526,0.0021887115065655576
0,twentymintest,10.0,400,0.7762391167259874,0.9161393310823055,0.005482288444248277,0.0019990432617439944
0,twentymintest,10.0,800,0.8129736700101808,0.9181555732396747,0.005342736151589793,0.0020915361552432442
0,twentyfivemintest,1.0,1,0.6423459146107947,0.647006211743269,0.0024805482666254266,0.0019682960071068785
0,twentyfivemintest,1.0,10,0.603200762456655,0.6861802207214456,0.0038786449756480082,0.00178104427047803
0,twentyfivemintest,1.0,100,0.7637825216220487,0.8788441866216324,0.0046859639297070115,0.002200604471225925
0,twentyfivemintest,1.0,200,0.7045087328325219,0.8898880209164044,0.00497020853910789,0.0023778162805053855
0,twentyfivemintest,1.0,400,0.8443815992604319,0.9361482119482313,0.005174104692584062,0.0025346810720180838
0,twentyfivemintest,1.0,800,0.8540657226836239,0.923843759197623,0.005201011518478834,0.0024217432722947077
0,twentyfivemintest,2.0,1,0.5477316749330128,0.555694831622853,0.002517982373505053,0.0014765393306022726
0,twentyfivemintest,2.0,10,0.7120530606070291,0.7584033989886475,0.003767686054327609,0.0021354143641867216
0,twentyfivemintest,2.0,100,0.6232611490429932,0.8348913550085322,0.004868853625980685,0.0020622603516279904
0,twentyfivemintest,2.0,200,0.6622765066101849,0.8965700327467123,0.005027822400336701,0.0019630666857376445
0,twentyfivemintest,2.0,400,0.824268777727067,0.9182331934629032,0.005220062744979674,0.002261317013559912
0,twentyfivemintest,2.0,800,0.7464080129058566,0.91993604694189,0.005161710817092639,0.0021508303523650393
0,twentyfivemintest,3.0,1,0.6797440528932341,0.6802123160036615,0.002400794640311647,0.002051533403677951
0,twentyfivemintest,3.0,10,0.4993413924889866,0.6001979846748274,0.0034274906267660315,0.0014994296092778673
0,twentyfivemintest,3.0,100,0.6243996559085031,0.8481017835120316,0.005041714899737585,0.0022324369048755976
0,twentyfivemintest,3.0,200,0.6449312635024014,0.8830702335804104,0.005223506368237215,0.002415384104702158
0,twentyfivemintest,3.0,400,0.7730610418400743,0.9071631713191008,0.00505181251326674,0.0023825777177105298
0,twentyfivemintest,3.0,800,0.8179835260422835,0.9334281283872924,0.005289116291911766,0.002401611017559437
0,twentyfivemintest,4.0,1,0.580958002136624,0.5814040661272314,0.0018462301645129889,0.0015523365800591985
0,twentyfivemintest,4.0,10,0.6913071299779104,0.7488308922194007,0.003920702866009714,0.002385593433936024
0,twentyfivemintest,4.0,100,0.7243093409504878,0.8613846972413649,0.0048250379617283436,0.002207232503675594
0,twentyfivemintest,4.0,200,0.7285964532047318,0.87087419318363,0.004893280638160939,0.002407932411766791
0,twentyfivemintest,4.0,400,0.7779857895896022,0.9220635565034608,0.005125349782167817,0.0024061193004467395
0,twentyfivemintest,4.0,800,0.6421860579783066,0.9198437272199737,0.005284983569310812,0.0024416548205532847
0,twentyfivemintest,5.0,1,0.6180606590352284,0.6219863649510112,0.002609678144463149,0.0014756797909723505
0,twentyfivemintest,5.0,10,0.6036767394496827,0.6969306750255007,0.0036404169565164455,0.0014017136334893551
0,twentyfivemintest,5.0,100,0.7450199669738727,0.8280320100581133,0.004796528938500877,0.0023992746335706437
0,twentyfivemintest,5.0,200,0.6870424720423254,0.9030880117944895,0.005016675725120083,0.0022152151536894496
0,twentyfivemintest,5.0,400,0.7853122472178037,0.9314191977371237,0.005220153225110524,0.0023090992849463354
0,twentyfivemintest,5.0,800,0.8561442867133632,0.931664169215419,0.005435953855809439,0.0022376013954119585
0,twentyfivemintest,6.0,1,0.6634358558730363,0.6646877562983008,0.0022526476841856122,0.0016409641193030158
0,twentyfivemintest,6.0,10,0.5779778131094276,0.6422342070704363,0.003728714159857512,0.001499925324224447
0,twentyfivemintest,6.0,100,0.6552270963171979,0.8572158535295328,0.005108926318166322,0.0021436512985163127
0,twentyfivemintest,6.0,200,0.6552789836551122,0.910695025021718,0.005065994612323373,0.002216786358805777
0,twentyfivemintest,6.0,400,0.7573282403912476,0.8891637835509046,0.0051732803459589895,0.0023706379647554505
0,twentyfivemintest,6.0,800,0.8112911770124815,0.9175075270198975,0.005353544003920445,0.0022739377269110454
0,twentyfivemintest,7.0,1,0.6673489800310554,0.6688195410550184,0.0019601863026997178,0.0016185694601777954
0,twentyfivemintest,7.0,10,0.6766152116505656,0.7146494224372719,0.003558713314163653,0.002275647334033495
0,twentyfivemintest,7.0,100,0.6795863453144597,0.7693841541638021,0.0048974831176817665,0.0019734794443373917
0,twentyfivemintest,7.0,200,0.8400683370042826,0.9339425746854196,0.0052772469654923885,0.0023008436693013213
0,twentyfivemintest,7.0,400,0.617324258681962,0.9079690233604273,0.0053139578317327706,0.002232154644806386
0,twentyfivemintest,7.0,800,0.8105918061721672,0.9373909050898036,0.005339683358236295,0.002458948077080972
0,twentyfivemintest,8.0,1,0.6139839533616032,0.617025343561688,0.0022326627821433317,0.0014174006781538114
0,twentyfivemintest,8.0,10,0.6039892535441174,0.641892318902643,0.0038570733391787514,0.003033909178928613
0,twentyfivemintest,8.0,100,0.7030262889198075,0.839813803664267,0.0053451851245249985,0.0022226220895294724
0,twentyfivemintest,8.0,200,0.7913401666207102,0.9123236133898243,0.0050120542387996824,0.0022107669294471302
0,twentyfivemintest,8.0,400,0.7216186427720909,0.9124321413696966,0.005151045443028956,0.002104082262095052
0,twentyfivemintest,8.0,800,0.7632583870781228,0.9227107549607135,0.005237681301622077,0.0023443728848454577
0,twentyfivemintest,9.0,1,0.5183619085720503,0.5202565458746904,0.0023460731054735897,0.0016957423336882056
0,twentyfivemintest,9.0,10,0.5416995201380358,0.6613809644778326,0.0036665459629565728,0.0020840217797683394
0,twentyfivemintest,9.0,100,0.5201105146112346,0.8043961953534563,0.0050075223600258845,0.0020775153629168106
0,twentyfivemintest,9.0,200,0.7165381186247419,0.8897779918609967,0.004912430644989093,0.0022639040271296277
0,twentyfivemintest,9.0,400,0.7679054034481096,0.9215636282775744,0.00524803257739509,0.0024281187323894546
0,twentyfivemintest,9.0,800,0.7321286461178204,0.8954117548769367,0.005095719735604491,0.0022975247569405445
0,twentyfivemintest,10.0,1,0.6818077243545257,0.6820819489859409,0.0019979536026590305,0.0013187123406458038
0,twentyfivemintest,10.0,10,0.692131731243819,0.7209409689396029,0.00364008733598911,0.0022110549453405017
0,twentyfivemintest,10.0,100,0.7101874412917294,0.8315166547256587,0.0049458531917357905,0.0021187189718718095
0,twentyfivemintest,10.0,200,0.7870000370929675,0.9081744858736004,0.005197161911069611,0.0023119663977527465
0,twentyfivemintest,10.0,400,0.7054863063028387,0.9375459718856207,0.005170336723025929,0.0022095105510370793
0,twentyfivemintest,10.0,800,0.8726119597742658,0.9266122930065868,0.005436033541769406,0.0021950904664853987
0,fiftymintest,1.0,1,0.6872726072036247,0.6874283591528312,0.0028152177925133987,0.0017970875288718005
0,fiftymintest,1.0,10,0.7315468278420857,0.7903790745238154,0.004124495096487387,0.0014200893319058602
0,fiftymintest,1.0,100,0.8763488688894446,0.9483569360186688,0.004607117906141145,0.0015744800758754304
0,fiftymintest,1.0,200,0.847418616175256,0.955807944109941,0.004721438340393491,0.0015200569679957498
0,fiftymintest,1.0,400,0.8672690095072851,0.9670191645804896,0.00458152286931693,0.0015752048555575005
0,fiftymintest,1.0,800,0.8806658431082124,0.9588403317415348,0.0046772410509778725,0.0015202668590544965
0,fiftymintest,2.0,1,0.6643493077323964,0.6676952944581466,0.002109400295943605,0.001594707894065203
0,fiftymintest,2.0,10,0.6731999375097919,0.8172568501264748,0.004370416021719137,0.0017029239153170989
0,fiftymintest,2.0,100,0.8611082717822875,0.9375970488737507,0.004754287710753369,0.0016871766815683249
0,fiftymintest,2.0,200,0.6229512002488163,0.9506305259680439,0.004811841966409654,0.001576057261514703
0,fiftymintest,2.0,400,0.8288011092107618,0.9558043630343293,0.004873932145180378,0.0017011808058817876
0,fiftymintest,2.0,800,0.8595553898271676,0.9572165262350902,0.004652928176606789,0.0015616653375812135
0,fiftymintest,3.0,1,0.6565983460451198,0.6567530226571759,0.0025295431283805735,0.0018225019409172341
0,fiftymintest,3.0,10,0.6994089278726565,0.8351321168326441,0.0038932750565068767,0.0014955953879875997
0,fiftymintest,3.0,100,0.7860894337380755,0.9423662350663279,0.0046362219704933596,0.0016222978929199105
0,fiftymintest,3.0,200,0.8450868130139841,0.9555836199209213,0.004582845612010874,0.0015785628884485217
0,fiftymintest,3.0,400,0.857663824982174,0.9678595215541695,0.004658510405058857,0.001547150237303054
0,fiftymintest,3.0,800,0.881817338407369,0.9602983712276862,0.0046145275432688945,0.001510694061392989
0,fiftymintest,4.0,1,0.642573650471267,0.6438767387847958,0.002438390409159393,0.0015219253385416855
0,fiftymintest,4.0,10,0.739653626407632,0.8259643647633308,0.004040925755728061,0.0015383740455191825
0,fiftymintest,4.0,100,0.8829407986073537,0.9555256178073,0.0045431867501969,0.0015270041921650937
0,fiftymintest,4.0,200,0.8499814284321926,0.9576472312476982,0.004661813154576522,0.0015363868800833856
0,fiftymintest,4.0,400,0.8550877797392988,0.9655122368292587,0.0046588072044759345,0.0015262309302444318
0,fiftymintest,4.0,800,0.6627637235812794,0.9289798968344992,0.0047429328545105735,0.00153160540601733
0,fiftymintest,5.0,1,0.5335586647804179,0.5423133813001945,0.0024575728574440497,0.0013418421926039376
0,fiftymintest,5.0,10,0.7701905874613075,0.8466709091539509,0.0038934630568290313,0.001692760411785397
0,fiftymintest,5.0,100,0.8742099286591788,0.9545858157596785,0.004529674092058326,0.0015338262274064598
0,fiftymintest,5.0,200,0.8634526079237133,0.9578417046461357,0.004584765558509222,0.0015264244056081573
0,fiftymintest,5.0,400,0.8409087725277647,0.9649098465307525,0.004661690266755721,0.001498785088417865
0,fiftymintest,5.0,800,0.6329638940827942,0.9298569096107544,0.004619699347512355,0.0014530039958283478
0,fiftymintest,6.0,1,0.6451036191219144,0.6488775596792932,0.0019091137070761414,0.0010555603567420472
0,fiftymintest,6.0,10,0.7366443328741545,0.8335016154472175,0.004148691037017775,0.0013978036007421312
0,fiftymintest,6.0,100,0.8733281030183894,0.95827209132309,0.0044609884336644255,0.0015681406798224622
0,fiftymintest,6.0,200,0.8573331226575058,0.9585421625973468,0.0044444289463082065,0.0015506654204124981
0,fiftymintest,6.0,400,0.8751292662060521,0.9619182622144887,0.0045344763965820215,0.0015043544456163774
0,fiftymintest,6.0,800,0.8729660902986499,0.9586149205960793,0.004571188895034583,0.001481087137128823
0,fiftymintest,7.0,1,0.651934607517323,0.6530302369389288,0.0022998591726250553,0.001823077819108398
0,fiftymintest,7.0,10,0.5387260493298656,0.7897916354264046,0.00406271442978949,0.0014860342736900832
0,fiftymintest,7.0,100,0.8815818143862113,0.9497485674612994,0.004541160237908089,0.0016354669824284365
0,fiftymintest,7.0,200,0.8449274017120973,0.9582754532968902,0.004684117484920943,0.0015402357861549936
0,fiftymintest,7.0,400,0.8522398958161688,0.9669841217398377,0.004637558755737374,0.0015179795093041713
0,fiftymintest,7.0,800,0.8724742527699259,0.9513980496523943,0.004619043947467879,0.0015109587089429672
0,fiftymintest,8.0,1,0.6649600487132559,0.6664001886049702,0.002267586541159461,0.002105074169622289
0,fiftymintest,8.0,10,0.5984257541263839,0.7990900932374122,0.004121670215786862,0.0013960542710219623
0,fiftymintest,8.0,100,0.8730945711389337,0.9507725795546,0.00467607054035953,0.0016504122156810216
0,fiftymintest,8.0,200,0.8254791158678622,0.955324336420332,0.004730297211551844,0.0016167896534042925
0,fiftymintest,8.0,400,0.8426890683959423,0.9604485865884388,0.004736710128823059,0.001533398129447009
0,fiftymintest,8.0,800,0.882498516767579,0.9521343831368015,0.004593076079401673,0.0015317432531618232
0,fiftymintest,9.0,1,0.5616960278580634,0.566908832531301,0.002387051034462092,0.0018347618634267408
0,fiftymintest,9.0,10,0.7155271544289367,0.8302397458264598,0.003753083851248677,0.0019217031987046854
0,fiftymintest,9.0,100,0.885133807985804,0.9482675900914492,0.004654544254266698,0.0015702400277643237
0,fiftymintest,9.0,200,0.8577235860969343,0.9614945065571864,0.004586624515359332,0.001542810694499903
0,fiftymintest,9.0,400,0.8561029910068646,0.9561473868542473,0.004660102498432406,0.0015400751147206435
0,fiftymintest,9.0,800,0.8756277279261255,0.9623242375639309,0.004669344163027134,0.0015733231202715533
0,fiftymintest,10.0,1,0.6441418693871411,0.6483933625656499,0.0023649874345512208,0.0018210392996527913
0,fiftymintest,10.0,10,0.650392502178617,0.845064051405023,0.0038641895784312136,0.0017274202373086171
0,fiftymintest,10.0,100,0.8916850232812527,0.9537820915406422,0.004586471083501557,0.0015103287221867557
0,fiftymintest,10.0,200,0.8582131005340904,0.9582511463902446,0.004622389523613912,0.001516596916990146
0,fiftymintest,10.0,400,0.8611996567128148,0.9693043164927256,0.004552352284385748,0.0015007209495290013
0,fiftymintest,10.0,800,0.8729452097296608,0.9558249001859239,0.004602712406865906,0.001520467219120201
