,rerun,bootstrap,subject,ism_repref_dist,ism_repref_corr,scantime
0,8,400,22,0.870952274,0.129047726,fivemin
0,8,400,24,0.766201185,0.233798815,fivemin
0,8,400,23,0.879284676,0.120715324,fivemin
0,8,400,27,0.792334944,0.207665056,fivemin
0,8,400,7,0.752200068,0.247799932,fivemin
0,8,800,5,0.737321182,0.262678818,fivemin
0,8,800,6,0.622266029,0.377733971,fivemin
0,8,800,0,0.722448261,0.277551739,fivemin
0,8,800,8,0.686552663,0.313447337,fivemin
0,8,800,12,0.747896452,0.252103548,fivemin
0,8,800,16,0.846968499,0.153031501,fivemin
0,8,800,13,0.743155483,0.256844517,fivemin
0,8,800,3,0.780868824,0.219131176,fivemin
0,8,800,10,0.743696996,0.256303004,fivemin
0,8,800,25,0.740985906,0.259014094,fivemin
0,8,800,29,0.685689694,0.314310306,fivemin
0,8,800,20,0.717514358,0.282485642,fivemin
0,8,800,14,0.669256891,0.330743109,fivemin
0,8,800,11,0.592740008,0.407259992,fivemin
0,8,800,17,0.75451097,0.24548903,fivemin
0,8,800,19,0.825027729,0.174972271,fivemin
0,8,800,1,0.655975757,0.344024243,fivemin
0,8,800,4,0.643151426,0.356848574,fivemin
0,8,800,18,0.674223823,0.325776177,fivemin
0,8,800,15,0.64492425,0.35507575,fivemin
0,8,800,9,0.63777804,0.36222196,fivemin
0,8,800,28,0.753062145,0.246937855,fivemin
0,8,800,2,0.773397702,0.226602298,fivemin
0,8,800,26,0.61777446,0.38222554,fivemin
0,8,800,21,0.783272623,0.216727377,fivemin
0,8,800,22,0.872143775,0.127856225,fivemin
0,8,800,24,0.768710335,0.231289665,fivemin
0,8,800,23,0.881947457,0.118052543,fivemin
0,8,800,27,0.792312547,0.207687453,fivemin
0,8,800,7,0.756596091,0.243403909,fivemin
0,9,100,5,0.737267581,0.262732419,fivemin
0,9,100,6,0.630711273,0.369288727,fivemin
0,9,100,0,0.714757128,0.285242872,fivemin
0,9,100,8,0.664049144,0.335950856,fivemin
0,9,100,12,0.742975635,0.257024365,fivemin
0,9,100,16,0.83747686,0.16252314,fivemin
0,9,100,13,0.734633112,0.265366888,fivemin
0,9,100,3,0.764023219,0.235976781,fivemin
0,9,100,10,0.736311813,0.263688187,fivemin
0,9,100,25,0.752606913,0.247393087,fivemin
0,9,100,29,0.673190954,0.326809046,fivemin
0,9,100,20,0.702153295,0.297846705,fivemin
0,9,100,14,0.647975017,0.352024983,fivemin
0,9,100,11,0.578893902,0.421106098,fivemin
0,9,100,17,0.729393535,0.270606465,fivemin
0,9,100,19,0.815465851,0.184534149,fivemin
0,9,100,1,0.645656482,0.354343518,fivemin
0,9,100,4,0.636042102,0.363957898,fivemin
0,9,100,18,0.66766593,0.33233407,fivemin
0,9,100,15,0.650761274,0.349238726,fivemin
0,9,100,9,0.621131288,0.378868712,fivemin
0,9,100,28,0.710374069,0.289625931,fivemin
0,9,100,2,0.777161158,0.222838842,fivemin
0,9,100,26,0.60343531,0.39656469,fivemin
0,9,100,21,0.783354743,0.216645257,fivemin
0,9,100,22,0.874373831,0.125626169,fivemin
0,9,100,24,0.759576229,0.240423771,fivemin
0,9,100,23,0.866725057,0.133274943,fivemin
0,9,100,27,0.789871274,0.210128726,fivemin
0,9,100,7,0.744762784,0.255237216,fivemin
0,9,200,5,0.735807133,0.264192867,fivemin
0,9,200,6,0.623057436,0.376942564,fivemin
0,9,200,0,0.713146489,0.286853511,fivemin
0,9,200,8,0.674417077,0.325582923,fivemin
0,9,200,12,0.744161057,0.255838943,fivemin
0,9,200,16,0.840726018,0.159273982,fivemin
0,9,200,13,0.736870809,0.263129191,fivemin
0,9,200,3,0.771446467,0.228553533,fivemin
0,9,200,10,0.740913815,0.259086185,fivemin
0,9,200,25,0.74272659,0.25727341,fivemin
0,9,200,29,0.680159459,0.319840541,fivemin
0,9,200,20,0.708985874,0.291014126,fivemin
0,9,200,14,0.65977005,0.34022995,fivemin
0,9,200,11,0.585266868,0.414733132,fivemin
0,9,200,17,0.74438183,0.25561817,fivemin
0,9,200,19,0.820270358,0.179729642,fivemin
0,9,200,1,0.646016521,0.353983479,fivemin
0,9,200,4,0.638576015,0.361423985,fivemin
0,9,200,18,0.671212665,0.328787335,fivemin
0,9,200,15,0.641245666,0.358754334,fivemin
0,9,200,9,0.630485412,0.369514588,fivemin
0,9,200,28,0.735583964,0.264416036,fivemin
0,9,200,2,0.773420981,0.226579019,fivemin
0,9,200,26,0.61223203,0.38776797,fivemin
0,9,200,21,0.781350844,0.218649156,fivemin
0,9,200,22,0.871636101,0.128363899,fivemin
0,9,200,24,0.76301929,0.23698071,fivemin
0,9,200,23,0.875727131,0.124272869,fivemin
0,9,200,27,0.791548207,0.208451793,fivemin
0,9,200,7,0.753284728,0.246715272,fivemin
0,9,400,5,0.737876479,0.262123521,fivemin
0,9,400,6,0.623861874,0.376138126,fivemin
0,9,400,0,0.720393422,0.279606578,fivemin
0,9,400,8,0.682252536,0.317747464,fivemin
0,9,400,12,0.749185519,0.250814481,fivemin
0,9,400,16,0.845510406,0.154489594,fivemin
0,9,400,13,0.742265726,0.257734274,fivemin
0,9,400,3,0.778883772,0.221116228,fivemin
0,9,400,10,0.744037328,0.255962672,fivemin
0,9,400,25,0.741778769,0.258221231,fivemin
0,9,400,29,0.684423883,0.315576117,fivemin
0,9,400,20,0.712885989,0.287114011,fivemin
0,9,400,14,0.66667674,0.33332326,fivemin
0,9,400,11,0.590594229,0.409405771,fivemin
0,9,400,17,0.75238994,0.24761006,fivemin
0,9,400,19,0.823994498,0.176005502,fivemin
0,9,400,1,0.652427473,0.347572527,fivemin
0,9,400,4,0.64308922,0.35691078,fivemin
0,9,400,18,0.673616496,0.326383504,fivemin
0,9,400,15,0.643228569,0.356771431,fivemin
0,9,400,9,0.636095202,0.363904798,fivemin
0,9,400,28,0.74868814,0.25131186,fivemin
0,9,400,2,0.773492848,0.226507152,fivemin
0,9,400,26,0.615911956,0.384088044,fivemin
0,9,400,21,0.782999894,0.217000106,fivemin
0,9,400,22,0.874460241,0.125539759,fivemin
0,9,400,24,0.766798956,0.233201044,fivemin
0,9,400,23,0.881039998,0.118960002,fivemin
0,9,400,27,0.792057681,0.207942319,fivemin
0,9,400,7,0.757862644,0.242137356,fivemin
0,9,800,5,0.738376049,0.261623951,fivemin
0,9,800,6,0.624009671,0.375990329,fivemin
0,9,800,0,0.723604549,0.276395451,fivemin
0,9,800,8,0.686962738,0.313037262,fivemin
0,9,800,12,0.750100198,0.249899802,fivemin
0,9,800,16,0.847872085,0.152127915,fivemin
0,9,800,13,0.745460386,0.254539614,fivemin
0,9,800,3,0.782163242,0.217836758,fivemin
0,9,800,10,0.745263674,0.254736326,fivemin
0,9,800,25,0.742011688,0.257988312,fivemin
0,9,800,29,0.687422979,0.312577021,fivemin
0,9,800,20,0.718173689,0.281826311,fivemin
0,9,800,14,0.671606797,0.328393203,fivemin
0,9,800,11,0.592724184,0.407275816,fivemin
0,9,800,17,0.755917132,0.244082868,fivemin
0,9,800,19,0.82585169,0.17414831,fivemin
0,9,800,1,0.656795995,0.343204005,fivemin
0,9,800,4,0.644478459,0.355521541,fivemin
0,9,800,18,0.67504887,0.32495113,fivemin
0,9,800,15,0.644821894,0.355178106,fivemin
0,9,800,9,0.639234802,0.360765198,fivemin
0,9,800,28,0.755041174,0.244958826,fivemin
0,9,800,2,0.774819191,0.225180809,fivemin
0,9,800,26,0.618310964,0.381689036,fivemin
0,9,800,21,0.783961604,0.216038396,fivemin
0,9,800,22,0.873742373,0.126257627,fivemin
0,9,800,24,0.76900846,0.23099154,fivemin
0,9,800,23,0.882927632,0.117072368,fivemin
0,9,800,27,0.79235636,0.20764364,fivemin
0,9,800,7,0.759544158,0.240455842,fivemin
0,10,100,5,0.794293275,0.205706725,fivemin
0,10,100,6,0.743864692,0.256135308,fivemin
0,10,100,0,0.739762866,0.260237134,fivemin
0,10,100,8,0.765996739,0.234003261,fivemin
0,10,100,12,0.81224098,0.18775902,fivemin
0,10,100,16,0.855121135,0.144878865,fivemin
0,10,100,13,0.822395378,0.177604622,fivemin
0,10,100,3,0.813774307,0.186225693,fivemin
0,10,100,10,0.792542037,0.207457963,fivemin
0,10,100,25,0.800731602,0.199268398,fivemin
0,10,100,29,0.71956077,0.28043923,fivemin
0,10,100,20,0.70910982,0.29089018,fivemin
0,10,100,14,0.741206623,0.258793377,fivemin
0,10,100,11,0.62507655,0.37492345,fivemin
0,10,100,17,0.751845605,0.248154395,fivemin
0,10,100,19,0.827587105,0.172412895,fivemin
0,10,100,1,0.767426878,0.232573122,fivemin
0,10,100,4,0.677552962,0.322447038,fivemin
0,10,100,18,0.689867349,0.310132651,fivemin
0,10,100,15,0.736116285,0.263883715,fivemin
0,10,100,9,0.687030204,0.312969796,fivemin
0,10,100,28,0.76333042,0.23666958,fivemin
0,10,100,2,0.804190169,0.195809831,fivemin
0,10,100,26,0.647560511,0.352439489,fivemin
0,10,100,21,0.856128583,0.143871417,fivemin
0,10,100,22,0.907194453,0.092805547,fivemin
0,10,100,24,0.797720327,0.202279673,fivemin
0,10,100,23,0.881572593,0.118427407,fivemin
0,10,100,27,0.829394422,0.170605578,fivemin
0,10,100,7,0.778868667,0.221131333,fivemin
0,10,200,5,0.81091489,0.18908511,fivemin
0,10,200,6,0.770773642,0.229226358,fivemin
0,10,200,0,0.747522128,0.252477872,fivemin
0,10,200,8,0.7875239,0.2124761,fivemin
0,10,200,12,0.829544457,0.170455543,fivemin
0,10,200,16,0.86448703,0.13551297,fivemin
0,10,200,13,0.844597242,0.155402758,fivemin
0,10,200,3,0.826538181,0.173461819,fivemin
0,10,200,10,0.810399904,0.189600096,fivemin
0,10,200,25,0.812162688,0.187837312,fivemin
0,10,200,29,0.742474741,0.257525259,fivemin
0,10,200,20,0.721435613,0.278564387,fivemin
0,10,200,14,0.75877919,0.24122081,fivemin
0,10,200,11,0.642917759,0.357082241,fivemin
0,10,200,17,0.766319321,0.233680679,fivemin
0,10,200,19,0.831100952,0.168899048,fivemin
0,10,200,1,0.793489342,0.206510658,fivemin
0,10,200,4,0.694410652,0.305589348,fivemin
0,10,200,18,0.701036243,0.298963757,fivemin
0,10,200,15,0.751235344,0.248764656,fivemin
0,10,200,9,0.710751192,0.289248808,fivemin
0,10,200,28,0.783021375,0.216978625,fivemin
0,10,200,2,0.8200177,0.1799823,fivemin
0,10,200,26,0.667111964,0.332888036,fivemin
0,10,200,21,0.868851174,0.131148826,fivemin
0,10,200,22,0.919629041,0.080370959,fivemin
0,10,200,24,0.811141199,0.188858801,fivemin
0,10,200,23,0.892034023,0.107965977,fivemin
0,10,200,27,0.840465866,0.159534134,fivemin
0,10,200,7,0.790588517,0.209411483,fivemin
0,10,400,5,0.81733113,0.18266887,fivemin
0,10,400,6,0.78478552,0.21521448,fivemin
0,10,400,0,0.756249075,0.243750925,fivemin
0,10,400,8,0.798052231,0.201947769,fivemin
0,10,400,12,0.837536275,0.162463725,fivemin
0,10,400,16,0.86953791,0.13046209,fivemin
0,10,400,13,0.855967813,0.144032187,fivemin
0,10,400,3,0.832469954,0.167530046,fivemin
0,10,400,10,0.81979441,0.18020559,fivemin
0,10,400,25,0.820071046,0.179928954,fivemin
0,10,400,29,0.753525022,0.246474978,fivemin
0,10,400,20,0.728151614,0.271848386,fivemin
0,10,400,14,0.767654346,0.232345654,fivemin
0,10,400,11,0.651965693,0.348034307,fivemin
0,10,400,17,0.772622324,0.227377676,fivemin
0,10,400,19,0.834589248,0.165410752,fivemin
0,10,400,1,0.805589292,0.194410708,fivemin
0,10,400,4,0.704793601,0.295206399,fivemin
0,10,400,18,0.705966515,0.294033485,fivemin
0,10,400,15,0.760650435,0.239349565,fivemin
0,10,400,9,0.721567666,0.278432334,fivemin
0,10,400,28,0.791060924,0.208939076,fivemin
0,10,400,2,0.82668796,0.17331204,fivemin
0,10,400,26,0.675330686,0.324669314,fivemin
0,10,400,21,0.874653958,0.125346042,fivemin
0,10,400,22,0.926612395,0.073387605,fivemin
0,10,400,24,0.818420666,0.181579334,fivemin
0,10,400,23,0.896032586,0.103967414,fivemin
0,10,400,27,0.845275481,0.154724519,fivemin
0,10,400,7,0.793981438,0.206018562,fivemin
0,10,800,5,0.821477382,0.178522618,fivemin
0,10,800,6,0.791652655,0.208347345,fivemin
0,10,800,0,0.760641269,0.239358731,fivemin
0,10,800,8,0.802691844,0.197308156,fivemin
0,10,800,12,0.84130595,0.15869405,fivemin
0,10,800,16,0.872048576,0.127951424,fivemin
0,10,800,13,0.861396009,0.138603991,fivemin
0,10,800,3,0.836091705,0.163908295,fivemin
0,10,800,10,0.824633851,0.175366149,fivemin
0,10,800,25,0.82395385,0.17604615,fivemin
0,10,800,29,0.759418381,0.240581619,fivemin
0,10,800,20,0.731972475,0.268027525,fivemin
0,10,800,14,0.772201823,0.227798177,fivemin
0,10,800,11,0.656962431,0.343037569,fivemin
0,10,800,17,0.776005685,0.223994315,fivemin
0,10,800,19,0.836788649,0.163211351,fivemin
0,10,800,1,0.811380898,0.188619102,fivemin
0,10,800,4,0.708505718,0.291494282,fivemin
0,10,800,18,0.708487802,0.291512198,fivemin
0,10,800,15,0.76520902,0.23479098,fivemin
0,10,800,9,0.727785301,0.272214699,fivemin
0,10,800,28,0.795180573,0.204819427,fivemin
0,10,800,2,0.830417339,0.169582661,fivemin
0,10,800,26,0.679339026,0.320660974,fivemin
0,10,800,21,0.87769967,0.12230033,fivemin
0,10,800,22,0.929299472,0.070700528,fivemin
0,10,800,24,0.822406844,0.177593156,fivemin
0,10,800,23,0.898269321,0.101730679,fivemin
0,10,800,27,0.847771358,0.152228642,fivemin
0,10,800,7,0.796521929,0.203478071,fivemin
0,1,1,5,0.92044329,0.07955671,tenmin
0,1,1,6,0.785076224,0.214923776,tenmin
0,1,1,0,0.918248842,0.081751158,tenmin
0,1,1,8,0.926379101,0.073620899,tenmin
0,1,1,12,0.948556668,0.051443332,tenmin
0,1,1,16,0.889273279,0.110726721,tenmin
0,1,1,13,0.859335417,0.140664583,tenmin
0,1,1,3,0.845271549,0.154728451,tenmin
0,1,1,10,0.855052741,0.144947259,tenmin
0,1,1,25,0.856035527,0.143964473,tenmin
0,1,1,29,0.901273132,0.098726868,tenmin
0,1,1,20,0.86570597,0.13429403,tenmin
0,1,1,14,0.839310747,0.160689253,tenmin
0,1,1,11,0.811325605,0.188674395,tenmin
0,1,1,17,0.844712855,0.155287145,tenmin
0,1,1,19,0.871474298,0.128525702,tenmin
0,1,1,1,0.823252521,0.176747479,tenmin
0,1,1,4,0.880032674,0.119967326,tenmin
0,1,1,18,0.952698118,0.047301882,tenmin
0,1,1,15,0.898920077,0.101079923,tenmin
0,1,1,9,0.893997544,0.106002456,tenmin
0,1,1,28,0.855341316,0.144658684,tenmin
0,1,1,2,0.90648351,0.09351649,tenmin
0,1,1,26,0.910058882,0.089941118,tenmin
0,1,1,21,0.875922063,0.124077937,tenmin
0,1,1,22,0.736595965,0.263404035,tenmin
0,1,1,24,0.841217543,0.158782457,tenmin
0,1,1,23,0.965230916,0.034769084,tenmin
0,1,1,27,0.933898662,0.066101338,tenmin
0,1,1,7,0.930320007,0.069679993,tenmin
0,1,100,5,0.682120727,0.317879273,tenmin
0,1,100,6,0.436961834,0.563038166,tenmin
0,1,100,0,0.678144212,0.321855788,tenmin
0,1,100,8,0.699495418,0.300504582,tenmin
0,1,100,12,0.732562047,0.267437953,tenmin
0,1,100,16,0.740350576,0.259649424,tenmin
0,1,100,13,0.64803952,0.35196048,tenmin
0,1,100,3,0.67533746,0.32466254,tenmin
0,1,100,10,0.553953411,0.446046589,tenmin
0,1,100,25,0.653309525,0.346690475,tenmin
0,1,100,29,0.56732101,0.43267899,tenmin
0,1,100,20,0.523755541,0.476244459,tenmin
0,1,100,14,0.5112474,0.4887526,tenmin
0,1,100,11,0.50116497,0.49883503,tenmin
0,1,100,17,0.586856883,0.413143117,tenmin
0,1,100,19,0.726412818,0.273587182,tenmin
0,1,100,1,0.462497808,0.537502192,tenmin
0,1,100,4,0.55728065,0.44271935,tenmin
0,1,100,18,0.672285234,0.327714766,tenmin
0,1,100,15,0.503329403,0.496670597,tenmin
0,1,100,9,0.534171685,0.465828315,tenmin
0,1,100,28,0.656981316,0.343018684,tenmin
0,1,100,2,0.590476057,0.409523943,tenmin
0,1,100,26,0.620920801,0.379079199,tenmin
0,1,100,21,0.690045927,0.309954073,tenmin
0,1,100,22,0.718391196,0.281608804,tenmin
0,1,100,24,0.674657281,0.325342719,tenmin
0,1,100,23,0.740566915,0.259433085,tenmin
0,1,100,27,0.772769077,0.227230923,tenmin
0,1,100,7,0.667693414,0.332306586,tenmin
0,1,200,5,0.683945787,0.316054213,tenmin
0,1,200,6,0.438328322,0.561671678,tenmin
0,1,200,0,0.670502685,0.329497315,tenmin
0,1,200,8,0.718862299,0.281137701,tenmin
0,1,200,12,0.742095515,0.257904485,tenmin
0,1,200,16,0.751852887,0.248147113,tenmin
0,1,200,13,0.640403367,0.359596633,tenmin
0,1,200,3,0.664169978,0.335830022,tenmin
0,1,200,10,0.558048476,0.441951524,tenmin
0,1,200,25,0.64715924,0.35284076,tenmin
0,1,200,29,0.578203742,0.421796258,tenmin
0,1,200,20,0.524280833,0.475719167,tenmin
0,1,200,14,0.50942253,0.49057747,tenmin
0,1,200,11,0.502966039,0.497033961,tenmin
0,1,200,17,0.571060628,0.428939372,tenmin
0,1,200,19,0.706211772,0.293788228,tenmin
0,1,200,1,0.463190128,0.536809872,tenmin
0,1,200,4,0.54955411,0.45044589,tenmin
0,1,200,18,0.676620971,0.323379029,tenmin
0,1,200,15,0.523444647,0.476555353,tenmin
0,1,200,9,0.540939488,0.459060512,tenmin
0,1,200,28,0.666529299,0.333470701,tenmin
0,1,200,2,0.586368128,0.413631872,tenmin
0,1,200,26,0.616951422,0.383048578,tenmin
0,1,200,21,0.686051076,0.313948924,tenmin
0,1,200,22,0.71636045,0.28363955,tenmin
0,1,200,24,0.66974728,0.33025272,tenmin
0,1,200,23,0.746008282,0.253991718,tenmin
0,1,200,27,0.776661897,0.223338103,tenmin
0,1,200,7,0.663740827,0.336259173,tenmin
0,1,400,5,0.683209649,0.316790351,tenmin
0,1,400,6,0.438542948,0.561457052,tenmin
0,1,400,0,0.679315915,0.320684085,tenmin
0,1,400,8,0.741108736,0.258891264,tenmin
0,1,400,12,0.756466516,0.243533484,tenmin
0,1,400,16,0.752534746,0.247465254,tenmin
0,1,400,13,0.645883304,0.354116696,tenmin
0,1,400,3,0.659741541,0.340258459,tenmin
0,1,400,10,0.561123765,0.438876235,tenmin
0,1,400,25,0.643338848,0.356661152,tenmin
0,1,400,29,0.600766998,0.399233002,tenmin
0,1,400,20,0.535926275,0.464073725,tenmin
0,1,400,14,0.509505416,0.490494584,tenmin
0,1,400,11,0.506677451,0.493322549,tenmin
0,1,400,17,0.572821904,0.427178096,tenmin
0,1,400,19,0.690719601,0.309280399,tenmin
0,1,400,1,0.475197028,0.524802972,tenmin
0,1,400,4,0.556767647,0.443232353,tenmin
0,1,400,18,0.68862955,0.31137045,tenmin
0,1,400,15,0.540769293,0.459230707,tenmin
0,1,400,9,0.559058505,0.440941495,tenmin
0,1,400,28,0.675053572,0.324946428,tenmin
0,1,400,2,0.594727272,0.405272728,tenmin
0,1,400,26,0.620805227,0.379194773,tenmin
0,1,400,21,0.692645193,0.307354807,tenmin
0,1,400,22,0.718755867,0.281244133,tenmin
0,1,400,24,0.667106836,0.332893164,tenmin
0,1,400,23,0.753945139,0.246054861,tenmin
0,1,400,27,0.781049371,0.218950629,tenmin
0,1,400,7,0.674838812,0.325161188,tenmin
0,1,800,5,0.683991442,0.316008558,tenmin
0,1,800,6,0.444069969,0.555930031,tenmin
0,1,800,0,0.686430001,0.313569999,tenmin
0,1,800,8,0.751913015,0.248086985,tenmin
0,1,800,12,0.765208277,0.234791723,tenmin
0,1,800,16,0.755868015,0.244131985,tenmin
0,1,800,13,0.652250726,0.347749274,tenmin
0,1,800,3,0.66225935,0.33774065,tenmin
0,1,800,10,0.566727405,0.433272595,tenmin
0,1,800,25,0.644048667,0.355951333,tenmin
0,1,800,29,0.614369949,0.385630051,tenmin
0,1,800,20,0.547251785,0.452748215,tenmin
0,1,800,14,0.51565251,0.48434749,tenmin
0,1,800,11,0.510269132,0.489730868,tenmin
0,1,800,17,0.575414381,0.424585619,tenmin
0,1,800,19,0.685952026,0.314047974,tenmin
0,1,800,1,0.487778434,0.512221566,tenmin
0,1,800,4,0.563854924,0.436145076,tenmin
0,1,800,18,0.6965252,0.3034748,tenmin
0,1,800,15,0.555046476,0.444953524,tenmin
0,1,800,9,0.571411362,0.428588638,tenmin
0,1,800,28,0.680441167,0.319558833,tenmin
0,1,800,2,0.602174356,0.397825644,tenmin
0,1,800,26,0.627420138,0.372579862,tenmin
0,1,800,21,0.701690449,0.298309551,tenmin
0,1,800,22,0.723060544,0.276939456,tenmin
0,1,800,24,0.667639075,0.332360925,tenmin
0,1,800,23,0.759185896,0.240814104,tenmin
0,1,800,27,0.784108036,0.215891964,tenmin
0,1,800,7,0.681156542,0.318843458,tenmin
0,2,100,5,0.687918793,0.312081207,tenmin
0,2,100,6,0.452226264,0.547773736,tenmin
0,2,100,0,0.685469321,0.314530679,tenmin
0,2,100,8,0.741751805,0.258248195,tenmin
0,2,100,12,0.758162347,0.241837653,tenmin
0,2,100,16,0.750798624,0.249201376,tenmin
0,2,100,13,0.644784552,0.355215448,tenmin
0,2,100,3,0.670712968,0.329287032,tenmin
0,2,100,10,0.548364941,0.451635059,tenmin
0,2,100,25,0.651022831,0.348977169,tenmin
0,2,100,29,0.580484593,0.419515407,tenmin
0,2,100,20,0.530961003,0.469038997,tenmin
0,2,100,14,0.510344205,0.489655795,tenmin
0,2,100,11,0.506433442,0.493566558,tenmin
0,2,100,17,0.566790959,0.433209041,tenmin
0,2,100,19,0.694236852,0.305763148,tenmin
0,2,100,1,0.465430929,0.534569071,tenmin
0,2,100,4,0.554556201,0.445443799,tenmin
0,2,100,18,0.67980585,0.32019415,tenmin
0,2,100,15,0.528193916,0.471806084,tenmin
0,2,100,9,0.552955222,0.447044778,tenmin
0,2,100,28,0.69079068,0.30920932,tenmin
0,2,100,2,0.602445894,0.397554106,tenmin
0,2,100,26,0.612454551,0.387545449,tenmin
0,2,100,21,0.693478866,0.306521134,tenmin
0,2,100,22,0.725382697,0.274617303,tenmin
0,2,100,24,0.66492286,0.33507714,tenmin
0,2,100,23,0.75389231,0.24610769,tenmin
0,2,100,27,0.782930494,0.217069506,tenmin
0,2,100,7,0.678493085,0.321506915,tenmin
0,2,200,5,0.687183368,0.312816632,tenmin
0,2,200,6,0.445910809,0.554089191,tenmin
0,2,200,0,0.683326291,0.316673709,tenmin
0,2,200,8,0.752691499,0.247308501,tenmin
0,2,200,12,0.7667031,0.2332969,tenmin
0,2,200,16,0.750310005,0.249689995,tenmin
0,2,200,13,0.648270088,0.351729912,tenmin
0,2,200,3,0.664873538,0.335126462,tenmin
0,2,200,10,0.559455352,0.440544648,tenmin
0,2,200,25,0.644488539,0.355511461,tenmin
0,2,200,29,0.601118392,0.398881608,tenmin
0,2,200,20,0.542425871,0.457574129,tenmin
0,2,200,14,0.513119281,0.486880719,tenmin
0,2,200,11,0.510925204,0.489074796,tenmin
0,2,200,17,0.5728875,0.4271125,tenmin
0,2,200,19,0.685950715,0.314049285,tenmin
0,2,200,1,0.47865605,0.52134395,tenmin
0,2,200,4,0.55692164,0.44307836,tenmin
0,2,200,18,0.69098977,0.30901023,tenmin
0,2,200,15,0.545900699,0.454099301,tenmin
0,2,200,9,0.564926311,0.435073689,tenmin
0,2,200,28,0.69124315,0.30875685,tenmin
0,2,200,2,0.600918959,0.399081041,tenmin
0,2,200,26,0.623573272,0.376426728,tenmin
0,2,200,21,0.696626984,0.303373016,tenmin
0,2,200,22,0.725551801,0.274448199,tenmin
0,2,200,24,0.665965871,0.334034129,tenmin
0,2,200,23,0.758589301,0.241410699,tenmin
0,2,200,27,0.783564919,0.216435081,tenmin
0,2,200,7,0.683394011,0.316605989,tenmin
0,2,400,5,0.685994109,0.314005891,tenmin
0,2,400,6,0.448005032,0.551994968,tenmin
0,2,400,0,0.687733678,0.312266322,tenmin
0,2,400,8,0.757124513,0.242875487,tenmin
0,2,400,12,0.771194413,0.228805587,tenmin
0,2,400,16,0.757706366,0.242293634,tenmin
0,2,400,13,0.652940911,0.347059089,tenmin
0,2,400,3,0.663789192,0.336210808,tenmin
0,2,400,10,0.564753385,0.435246615,tenmin
0,2,400,25,0.644413266,0.355586734,tenmin
0,2,400,29,0.615344141,0.384655859,tenmin
0,2,400,20,0.548753121,0.451246879,tenmin
0,2,400,14,0.518125512,0.481874488,tenmin
0,2,400,11,0.511854863,0.488145137,tenmin
0,2,400,17,0.575484415,0.424515585,tenmin
0,2,400,19,0.681923958,0.318076042,tenmin
0,2,400,1,0.489889819,0.510110181,tenmin
0,2,400,4,0.566058519,0.433941481,tenmin
0,2,400,18,0.698609269,0.301390731,tenmin
0,2,400,15,0.554673847,0.445326153,tenmin
0,2,400,9,0.57562489,0.42437511,tenmin
0,2,400,28,0.686219074,0.313780926,tenmin
0,2,400,2,0.605506638,0.394493362,tenmin
0,2,400,26,0.628471747,0.371528253,tenmin
0,2,400,21,0.703747117,0.296252883,tenmin
0,2,400,22,0.728510258,0.271489742,tenmin
0,2,400,24,0.667074412,0.332925588,tenmin
0,2,400,23,0.761505656,0.238494344,tenmin
0,2,400,27,0.785807925,0.214192075,tenmin
0,2,400,7,0.683229595,0.316770405,tenmin
0,2,800,5,0.686260092,0.313739908,tenmin
0,2,800,6,0.449674417,0.550325583,tenmin
0,2,800,0,0.69116396,0.30883604,tenmin
0,2,800,8,0.760992437,0.239007563,tenmin
0,2,800,12,0.773444491,0.226555509,tenmin
0,2,800,16,0.75828319,0.24171681,tenmin
0,2,800,13,0.656940598,0.343059402,tenmin
0,2,800,3,0.66435569,0.33564431,tenmin
0,2,800,10,0.56882909,0.43117091,tenmin
0,2,800,25,0.645117541,0.354882459,tenmin
0,2,800,29,0.621709462,0.378290538,tenmin
0,2,800,20,0.554445045,0.445554955,tenmin
0,2,800,14,0.520137831,0.479862169,tenmin
0,2,800,11,0.513817064,0.486182936,tenmin
0,2,800,17,0.578476604,0.421523396,tenmin
0,2,800,19,0.683076387,0.316923613,tenmin
0,2,800,1,0.496243931,0.503756069,tenmin
0,2,800,4,0.569351191,0.430648809,tenmin
0,2,800,18,0.701717023,0.298282977,tenmin
0,2,800,15,0.562470557,0.437529443,tenmin
0,2,800,9,0.579901169,0.420098831,tenmin
0,2,800,28,0.686898636,0.313101364,tenmin
0,2,800,2,0.608491986,0.391508014,tenmin
0,2,800,26,0.631411233,0.368588767,tenmin
0,2,800,21,0.707467275,0.292532725,tenmin
0,2,800,22,0.728071409,0.271928591,tenmin
0,2,800,24,0.667590186,0.332409814,tenmin
0,2,800,23,0.763306217,0.236693783,tenmin
0,2,800,27,0.786947042,0.213052958,tenmin
0,2,800,7,0.687768458,0.312231542,tenmin
0,3,100,5,0.694946333,0.305053667,tenmin
0,3,100,6,0.456861309,0.543138691,tenmin
0,3,100,0,0.694945215,0.305054785,tenmin
0,3,100,8,0.738091202,0.261908798,tenmin
0,3,100,12,0.747912834,0.252087166,tenmin
0,3,100,16,0.743731496,0.256268504,tenmin
0,3,100,13,0.647290828,0.352709172,tenmin
0,3,100,3,0.676541396,0.323458604,tenmin
0,3,100,10,0.578112265,0.421887735,tenmin
0,3,100,25,0.65351727,0.34648273,tenmin
0,3,100,29,0.585838244,0.414161756,tenmin
0,3,100,20,0.527536811,0.472463189,tenmin
0,3,100,14,0.537205785,0.462794215,tenmin
